,Code,GeoFips,TimePeriod,CL_UNIT,UNIT_MULT,DataValue,City,State_id,Zip,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint
1060,CAINC1-1,01125,2016,Thousands of dollars,3,"7,539,351",Tuscaloosa,AL,35401,33.193818,-87.56843,-6,1,33.193818
1106,CAINC1-1,04003,2016,Thousands of dollars,3,"4,712,805",Cochise,AZ,85606,32.054694,-109.81342,-7,0,32.054694
1116,CAINC1-1,04013,2016,Thousands of dollars,3,"187,238,567",Maricopa,AZ,85239,32.989261,-112.11505,-7,0,32.989261
1126,CAINC1-1,04017,2016,Thousands of dollars,3,"3,212,772",Navajo,AZ,87328,35.923348,-109.08296000000001,-7,0,35.923348
1136,CAINC1-1,04019,2016,Thousands of dollars,3,"40,721,611",Pima,AZ,85543,32.90375,-109.84995,-7,0,32.90375
1170,CAINC1-1,04027,2016,Thousands of dollars,3,"6,741,154",Yuma,AZ,85367,32.654701,-114.40883999999998,-7,0,32.654701
1208,CAINC1-1,05007,2016,Thousands of dollars,3,"21,490,197",Benton,AR,72018,34.597345000000004,-92.622857,-6,1,34.597345000000004
1226,CAINC1-1,05011,2016,Thousands of dollars,3,"394,548",Bradley,AR,71826,33.102083,-93.67371999999999,-6,1,33.102083
1236,CAINC1-1,05025,2016,Thousands of dollars,3,"297,056",Cleveland,AR,72030,35.423473,-92.67942,-6,1,35.423473
1264,CAINC1-1,05029,2016,Thousands of dollars,3,"749,957",Conway,AR,72035,35.105306,-92.354915,-6,1,35.105306
1286,CAINC1-1,05041,2016,Thousands of dollars,3,"449,391",Desha,AR,72527,35.733939,-91.68913,-6,1,35.733939
1296,CAINC1-1,05047,2016,Thousands of dollars,3,"552,935",Franklin,AR,72536,36.155896999999996,-91.75644,-6,1,36.155896999999996
1306,CAINC1-1,05049,2016,Thousands of dollars,3,"316,698",Fulton,AR,71838,33.638783000000004,-93.80828000000001,-6,1,33.638783000000004
1316,CAINC1-1,05069,2016,Thousands of dollars,3,"2,348,972",Jefferson,AR,72079,34.401717,-92.20272,-6,1,34.401717
1326,CAINC1-1,05071,2016,Thousands of dollars,3,"725,746",Johnson,AR,72741,35.99403,-94.219977,-6,1,35.99403
1336,CAINC1-1,05079,2016,Thousands of dollars,3,"344,357",Lincoln,AR,72744,35.954696999999996,-94.42735,-6,1,35.954696999999996
1346,CAINC1-1,05085,2016,Thousands of dollars,3,"2,672,677",Lonoke,AR,72086,34.7964,-91.90949,-6,1,34.7964
1356,CAINC1-1,05087,2016,Thousands of dollars,3,"524,127",Madison,AR,72359,35.013692999999996,-90.72317,-6,1,35.013692999999996
1366,CAINC1-1,05089,2016,Thousands of dollars,3,"471,796",Marion,AR,72364,35.200501,-90.20234,-6,1,35.200501
1376,CAINC1-1,05095,2016,Thousands of dollars,3,"221,070",Monroe,AR,72108,34.726737,-91.10958000000001,-6,1,34.726737
1386,CAINC1-1,05105,2016,Thousands of dollars,3,"337,903",Perry,AR,72125,35.056424,-92.79432,-6,1,35.056424
1396,CAINC1-1,05127,2016,Thousands of dollars,3,"294,204",Scott,AR,72142,34.689349,-92.07791999999999,-6,1,34.689349
1418,CAINC1-1,05129,2016,Thousands of dollars,3,"209,227",Searcy,AR,72143,35.239022,-91.73776,-6,1,35.239022
1442,CAINC1-1,05141,2016,Thousands of dollars,3,"486,954",Van Buren,AR,72956,35.456536,-94.34581,-6,1,35.456536
1456,CAINC1-1,05143,2016,Thousands of dollars,3,"8,617,072",Washington,AR,71862,33.761309000000004,-93.71273000000001,-6,1,33.761309000000004
1472,CAINC1-1,06001,2016,Thousands of dollars,3,"111,930,943",Alameda,CA,94502,37.734379,-122.23952,-8,1,37.734379
1492,CAINC1-1,06003,2016,Thousands of dollars,3,"79,010",Alpine,CA,91901,32.823102,-116.73863999999999,-8,1,32.823102
1506,CAINC1-1,06011,2016,Thousands of dollars,3,"947,227",Colusa,CA,95932,39.254875,-122.04571999999999,-8,1,39.254875
1516,CAINC1-1,06017,2016,Thousands of dollars,3,"11,711,406",El Dorado,CA,95623,38.639643,-120.84556,-8,1,38.639643
1880,CAINC1-1,06019,2016,Thousands of dollars,3,"40,168,751",Fresno,CA,93702,36.741199,-119.7553,-8,1,36.741199
2126,CAINC1-1,06021,2016,Thousands of dollars,3,"1,200,674",Glenn,CA,95943,39.605289,-122.03231000000001,-8,1,39.605289
2136,CAINC1-1,06025,2016,Thousands of dollars,3,"6,575,270",Imperial,CA,92251,32.853471,-115.58941999999999,-8,1,32.853471
2746,CAINC1-1,06037,2016,Thousands of dollars,3,"581,458,264",Los Angeles,CA,90081,33.786594,-118.29866200000001,-8,1,33.786594
3168,CAINC1-1,06039,2016,Thousands of dollars,3,"5,731,880",Madera,CA,93637,36.914819,-120.15817,-8,1,36.914819
3186,CAINC1-1,06043,2016,Thousands of dollars,3,"853,277",Mariposa,CA,95338,37.505484,-119.92527,-8,1,37.505484
3196,CAINC1-1,06045,2016,Thousands of dollars,3,"4,086,354",Mendocino,CA,95460,39.311858,-123.79166000000001,-8,1,39.311858
3230,CAINC1-1,06047,2016,Thousands of dollars,3,"9,994,614",Merced,CA,95344,37.378234,-120.61780800000001,-8,1,37.378234
3274,CAINC1-1,06053,2016,Thousands of dollars,3,"23,209,395",Monterey,CA,93944,36.606225,-121.908915,-8,1,36.606225
3308,CAINC1-1,06055,2016,Thousands of dollars,3,"9,637,180",Napa,CA,94558,38.337243,-122.30027,-8,1,38.337243
3386,CAINC1-1,06059,2016,Thousands of dollars,3,"200,784,210",Orange,CA,92863,33.640302,-117.769442,-8,1,33.640302
3532,CAINC1-1,06065,2016,Thousands of dollars,3,"90,713,807",Riverside,CA,92516,33.752886,-116.055617,-8,1,33.752886
4230,CAINC1-1,06067,2016,Thousands of dollars,3,"74,321,409",Sacramento,CA,95873,38.377410999999995,-121.444429,-8,1,38.377410999999995
4770,CAINC1-1,06071,2016,Thousands of dollars,3,"80,401,688",San Bernardino,CA,92404,34.148559999999996,-117.26298,-8,1,34.148559999999996
5336,CAINC1-1,06073,2016,Thousands of dollars,3,"186,813,359",San Diego,CA,92164,33.016928,-116.846046,-8,1,33.016928
6086,CAINC1-1,06075,2016,Thousands of dollars,3,"100,638,796",San Francisco,CA,94154,37.784827,-122.727802,-8,1,37.784827
6376,CAINC1-1,06077,2016,Thousands of dollars,3,"30,502,705",San Joaquin,CA,93660,36.600172,-120.15338,-8,1,36.600172
6428,CAINC1-1,06079,2016,Thousands of dollars,3,"14,937,322",San Luis Obispo,CA,93406,35.347065,-120.455345,-8,1,35.347065
6520,CAINC1-1,06081,2016,Thousands of dollars,3,"82,680,553",San Mateo,CA,94402,37.551586,-122.32773,-8,1,37.551586
6662,CAINC1-1,06083,2016,Thousands of dollars,3,"25,591,726",Santa Barbara,CA,93130,34.262834000000005,-119.848555,-8,1,34.262834000000005
6772,CAINC1-1,06085,2016,Thousands of dollars,3,"179,037,575",Santa Clara,CA,95054,37.393240000000006,-121.96066,-8,1,37.393240000000006
6836,CAINC1-1,06087,2016,Thousands of dollars,3,"16,730,037",Santa Cruz,CA,95064,37.000199,-122.06026000000001,-8,1,37.000199
6866,CAINC1-1,06089,2016,Thousands of dollars,3,"7,785,786",Shasta,CA,96087,40.608728,-122.51427,-8,1,40.608728
6876,CAINC1-1,06097,2016,Thousands of dollars,3,"28,835,169",Sonoma,CA,95476,38.277147,-122.47058,-8,1,38.277147
6886,CAINC1-1,06101,2016,Thousands of dollars,3,"4,079,715",Sutter,CA,95982,39.16855,-121.76465,-8,1,39.16855
6896,CAINC1-1,06103,2016,Thousands of dollars,3,"2,422,791",Tehama,CA,96090,40.024337,-122.12378000000001,-8,1,40.024337
6912,CAINC1-1,06107,2016,Thousands of dollars,3,"17,752,145",Tulare,CA,93275,36.26699,-118.776902,-8,1,36.26699
6926,CAINC1-1,06109,2016,Thousands of dollars,3,"2,431,289",Tuolumne,CA,95379,37.957978000000004,-120.2297,-8,1,37.957978000000004
6978,CAINC1-1,06111,2016,Thousands of dollars,3,"48,525,841",Ventura,CA,93002,34.032383,-119.1343,-8,1,34.032383
7016,CAINC1-1,06113,2016,Thousands of dollars,3,"11,034,896",Yolo,CA,95697,38.751038,-121.83215600000001,-8,1,38.751038
7032,CAINC1-1,08003,2016,Thousands of dollars,3,"561,869",Alamosa,CO,81102,37.476026,-105.88177900000001,-7,1,37.476026
7046,CAINC1-1,08005,2016,Thousands of dollars,3,"35,274,663",Arapahoe,CO,80802,38.834807,-102.1746,-7,1,38.834807
7146,CAINC1-1,08013,2016,Thousands of dollars,3,"20,997,911",Boulder,CO,80303,39.989135,-105.22883,-7,1,39.989135
7228,CAINC1-1,08014,2016,Thousands of dollars,3,"4,027,778",Broomfield,CO,80021,39.881608,-105.09953,-7,1,39.881608
7246,CAINC1-1,08021,2016,Thousands of dollars,3,"270,037",Conejos,CO,81129,37.101134,-106.02648,-7,1,37.101134
7262,CAINC1-1,08025,2016,Thousands of dollars,3,"112,615",Crowley,CO,81033,38.193627,-103.85543,-7,1,38.193627
7276,CAINC1-1,08029,2016,Thousands of dollars,3,"1,030,138",Delta,CO,81416,38.733901,-108.08219,-7,1,38.733901
7730,CAINC1-1,08031,2016,Thousands of dollars,3,"44,699,933",Denver,CO,80223,39.699156,-104.99999,-7,1,39.699156
8036,CAINC1-1,08033,2016,Thousands of dollars,3,"67,611",Dolores,CO,81323,37.515311,-108.45204,-7,1,37.515311
8046,CAINC1-1,08037,2016,Thousands of dollars,3,"3,741,395",Eagle,CO,81631,39.622314,-106.7751,-7,1,39.622314
8056,CAINC1-1,08039,2016,Thousands of dollars,3,"1,326,906",Elbert,CO,80106,39.148692,-104.5635,-7,1,39.148692
8078,CAINC1-1,08051,2016,Thousands of dollars,3,"722,190",Gunnison,CO,81247,38.457513,-107.29208100000001,-7,1,38.457513
8096,CAINC1-1,08059,2016,Thousands of dollars,3,"33,096,932",Jefferson,CO,80456,39.310793,-105.74027,-7,1,39.310793
8106,CAINC1-1,08061,2016,Thousands of dollars,3,"57,821",Kiowa,CO,80117,39.382543,-104.42846999999999,-7,1,39.382543
8116,CAINC1-1,08063,2016,Thousands of dollars,3,"295,956",Kit Carson,CO,80825,38.765737,-102.78889000000001,-7,1,38.765737
8126,CAINC1-1,08071,2016,Thousands of dollars,3,"518,415",Las Animas,CO,81054,38.037434999999995,-103.18630999999999,-7,1,38.037434999999995
8136,CAINC1-1,08077,2016,Thousands of dollars,3,"6,058,618",Mesa,CO,81643,39.102266,-108.16033,-7,1,39.102266
8146,CAINC1-1,08081,2016,Thousands of dollars,3,"516,979",Moffat,CO,81143,38.142453,-105.91578999999999,-7,1,38.142453
8162,CAINC1-1,08085,2016,Thousands of dollars,3,"1,512,042",Montrose,CO,81402,38.485093,-107.885975,-7,1,38.485093
8176,CAINC1-1,08091,2016,Thousands of dollars,3,"269,753",Ouray,CO,81427,38.016388,-107.67438,-7,1,38.016388
8186,CAINC1-1,08097,2016,Thousands of dollars,3,"2,475,859",Pitkin,CO,81241,38.607617,-106.52037,-7,1,38.607617
8280,CAINC1-1,08101,2016,Thousands of dollars,3,"5,952,463",Pueblo,CO,81003,38.281052,-104.62567,-7,1,38.281052
8346,CAINC1-1,08109,2016,Thousands of dollars,3,"202,749",Saguache,CO,81149,38.120209,-106.22626000000001,-7,1,38.120209
8356,CAINC1-1,08115,2016,Thousands of dollars,3,"109,875",Sedgwick,CO,80749,40.86845,-102.54595,-7,1,40.86845
8366,CAINC1-1,08125,2016,Thousands of dollars,3,"512,984",Yuma,CO,80759,40.169249,-102.69005,-7,1,40.169249
8400,CAINC1-1,09001,2016,Thousands of dollars,3,"101,605,049",Fairfield,CT,6430,41.163445,-73.2629,-5,1,41.163445
8636,CAINC1-1,09003,2016,Thousands of dollars,3,"54,048,679",Hartford,CT,6167,41.791776,-72.71883199999999,-5,1,41.791776
8786,CAINC1-1,09005,2016,Thousands of dollars,3,"10,956,876",Litchfield,CT,6759,41.754255,-73.21268,-5,1,41.754255
8946,CAINC1-1,09009,2016,Thousands of dollars,3,"45,206,790",New Haven,CT,6530,41.365709,-72.92750699999999,-5,1,41.365709
9056,CAINC1-1,09011,2016,Thousands of dollars,3,"14,764,966",New London,CT,6320,41.352498,-72.10338,-5,1,41.352498
9066,CAINC1-1,09013,2016,Thousands of dollars,3,"8,065,187",Tolland,CT,6084,41.87688,-72.36806,-5,1,41.87688
9076,CAINC1-1,09015,2016,Thousands of dollars,3,"5,068,742",Windham,CT,6280,41.697765000000004,-72.14671,-5,1,41.697765000000004
9092,CAINC1-1,10003,2016,Thousands of dollars,3,"29,016,263",New Castle,DE,19721,39.564499,-75.597047,-5,1,39.564499
9112,CAINC1-1,12001,2016,Thousands of dollars,3,"10,793,553",Alachua,FL,32615,29.801949,-82.48872,-5,1,29.801949
9126,CAINC1-1,12003,2016,Thousands of dollars,3,"824,181",Baker,FL,32531,30.8752,-86.68607,-6,1,30.8752
9136,CAINC1-1,12053,2016,Thousands of dollars,3,"6,398,068",Hernando,FL,34442,28.932925,-82.39477,-5,1,28.932925
9146,CAINC1-1,12071,2016,Thousands of dollars,3,"34,758,296",Lee,FL,32059,30.421598,-83.27037,-5,1,30.421598
9162,CAINC1-1,12079,2016,Thousands of dollars,3,"550,138",Madison,FL,32340,30.476181,-83.40303,-5,1,30.476181
9194,CAINC1-1,12093,2016,Thousands of dollars,3,"1,194,714",Okeechobee,FL,34924,27.227002000000002,-80.829442,-5,1,27.227002000000002
9216,CAINC1-1,12099,2016,Thousands of dollars,3,"103,553,784",Palm Beach,FL,33480,26.715066999999998,-80.03936999999999,-5,1,26.715066999999998
9322,CAINC1-1,12115,2016,Thousands of dollars,3,"24,516,109",Sarasota,FL,34237,27.336972999999997,-82.51505999999999,-5,1,27.336972999999997
9408,CAINC1-1,12117,2016,Thousands of dollars,3,"20,264,999",Seminole,FL,33775,27.891809000000002,-82.724763,-5,1,27.891809000000002
9426,CAINC1-1,12121,2016,Thousands of dollars,3,"1,371,892",Suwannee,FL,32692,29.330426,-83.14401,-5,1,29.330426
9436,CAINC1-1,13001,2016,Thousands of dollars,3,"587,321",Appling,GA,30802,33.620669,-82.30514000000001,-5,1,33.620669
9446,CAINC1-1,13009,2016,Thousands of dollars,3,"1,381,801",Baldwin,GA,30511,34.469971,-83.50035,-5,1,34.469971
9456,CAINC1-1,13015,2016,Thousands of dollars,3,"3,724,587",Bartow,GA,30413,32.884137,-82.50969,-5,1,32.884137
9472,CAINC1-1,13027,2016,Thousands of dollars,3,"524,062",Brooks,GA,30205,33.275707000000004,-84.46706,-5,1,33.275707000000004
9492,CAINC1-1,13037,2016,Thousands of dollars,3,"149,951",Calhoun,GA,30701,34.4966,-84.93798000000001,-5,1,34.4966
9506,CAINC1-1,13063,2016,Thousands of dollars,3,"7,466,214",Clayton,GA,30525,34.882362,-83.4156,-5,1,34.882362
9516,CAINC1-1,13067,2016,Thousands of dollars,3,"38,671,115",Cobb,GA,31735,31.959366999999997,-83.96028000000001,-5,1,31.959366999999997
9526,CAINC1-1,13071,2016,Thousands of dollars,3,"1,397,971",Colquitt,GA,31737,31.152253,-84.69653000000001,-5,1,31.152253
9536,CAINC1-1,13079,2016,Thousands of dollars,3,"387,287",Crawford,GA,30630,33.892957,-83.15548000000001,-5,1,33.892957
9546,CAINC1-1,13085,2016,Thousands of dollars,3,"1,004,847",Dawson,GA,31742,31.756995,-84.43356999999999,-5,1,31.756995
9598,CAINC1-1,13087,2016,Thousands of dollars,3,"894,277",Decatur,GA,30036,33.891251000000004,-84.07455999999999,-5,1,33.891251000000004
9648,CAINC1-1,13097,2016,Thousands of dollars,3,"4,708,278",Douglas,GA,31535,31.464972999999997,-82.86325,-5,1,31.464972999999997
9666,CAINC1-1,13109,2016,Thousands of dollars,3,"351,716",Evans,GA,30809,33.551145,-82.13949000000001,-5,1,33.551145
9676,CAINC1-1,13117,2016,Thousands of dollars,3,"13,146,750",Forsyth,GA,31029,33.0409,-83.92941,-5,1,33.0409
9686,CAINC1-1,13119,2016,Thousands of dollars,3,"757,598",Franklin,GA,30217,33.298014,-85.12243000000001,-5,1,33.298014
9696,CAINC1-1,13129,2016,Thousands of dollars,3,"1,860,224",Gordon,GA,31031,32.891498999999996,-83.32748000000001,-5,1,32.891498999999996
9706,CAINC1-1,13143,2016,Thousands of dollars,3,"983,014",Haralson,GA,30229,33.232155999999996,-84.56854,-5,1,33.232155999999996
9722,CAINC1-1,13157,2016,Thousands of dollars,3,"2,562,749",Jackson,GA,30283,33.295159000000005,-83.965099,-5,1,33.295159000000005
9736,CAINC1-1,13159,2016,Thousands of dollars,3,"484,385",Jasper,GA,30143,34.454934,-84.41583,-5,1,34.454934
9746,CAINC1-1,13163,2016,Thousands of dollars,3,"502,600",Jefferson,GA,30549,34.112581,-83.58251,-5,1,34.112581
9756,CAINC1-1,13187,2016,Thousands of dollars,3,"1,091,042",Lumpkin,GA,31815,32.030297,-84.81218,-5,1,32.030297
9898,CAINC1-1,13193,2016,Thousands of dollars,3,"393,518",Macon,GA,31212,32.806707,-83.691315,-5,1,32.806707
9996,CAINC1-1,13195,2016,Thousands of dollars,3,"983,465",Madison,GA,30650,33.588436,-83.47936,-5,1,33.588436
10006,CAINC1-1,13205,2016,Thousands of dollars,3,"750,887",Mitchell,GA,30820,33.224199,-82.713,-5,1,33.224199
10022,CAINC1-1,13207,2016,Thousands of dollars,3,"1,122,556",Monroe,GA,30655,33.786041,-83.69901,-5,1,33.786041
10036,CAINC1-1,13211,2016,Thousands of dollars,3,"815,616",Morgan,GA,31766,31.575228000000003,-84.59849,-5,1,31.575228000000003
10046,CAINC1-1,13217,2016,Thousands of dollars,3,"3,366,335",Newton,GA,31770,31.33349,-84.36269,-5,1,31.33349
10056,CAINC1-1,13219,2016,Thousands of dollars,3,"2,206,866",Oconee,GA,31067,32.860031,-82.95019,-5,1,32.860031
10066,CAINC1-1,13221,2016,Thousands of dollars,3,"511,853",Oglethorpe,GA,31068,32.329164,-84.07988,-5,1,32.329164
10076,CAINC1-1,13235,2016,Thousands of dollars,3,"323,476",Pulaski,GA,30451,32.414349,-82.086658,-5,1,32.414349
10086,CAINC1-1,13239,2016,Thousands of dollars,3,"63,609",Quitman,GA,31643,30.783639,-83.55343,-5,1,30.783639
10096,CAINC1-1,13251,2016,Thousands of dollars,3,"439,272",Screven,GA,31560,31.515981,-82.04908,-5,1,31.515981
10106,CAINC1-1,13257,2016,Thousands of dollars,3,"953,501",Stephens,GA,30667,33.784316,-83.16666,-5,1,33.784316
10116,CAINC1-1,13303,2016,Thousands of dollars,3,"671,115",Washington,GA,30673,33.728753999999995,-82.72612,-5,1,33.728753999999995
10126,CAINC1-1,13311,2016,Thousands of dollars,3,"932,617",White,GA,30184,34.236128,-84.72539,-5,1,34.236128
10400,CAINC1-1,15003,2016,Thousands of dollars,3,"54,567,246",Honolulu,HI,96802,24.859832,-168.021815,-10,0,24.859832
10802,CAINC1-1,16015,2016,Thousands of dollars,3,"297,162",Boise,ID,83735,43.459855,-116.24398400000001,-7,1,43.459855
10956,CAINC1-1,16041,2016,Thousands of dollars,3,"443,163",Franklin,ID,83237,42.021688,-111.79977,-7,1,42.021688
10966,CAINC1-1,16047,2016,Thousands of dollars,3,"773,117",Gooding,ID,83330,42.944346,-114.70605,-7,1,42.944346
10976,CAINC1-1,16053,2016,Thousands of dollars,3,"853,283",Jerome,ID,83338,42.710124,-114.46394,-7,1,42.710124
10986,CAINC1-1,16055,2016,Thousands of dollars,3,"6,332,789",Kootenai,ID,83840,48.314378000000005,-116.515276,-8,1,48.314378000000005
10996,CAINC1-1,16059,2016,Thousands of dollars,3,"304,416",Lemhi,ID,83465,44.817505,-113.67277,-7,1,44.817505
11006,CAINC1-1,16067,2016,Thousands of dollars,3,"762,015",Minidoka,ID,83343,42.772954999999996,-113.50976200000001,-7,1,42.772954999999996
11016,CAINC1-1,16075,2016,Thousands of dollars,3,"846,328",Payette,ID,83661,44.079947,-116.89433000000001,-7,1,44.079947
11026,CAINC1-1,16079,2016,Thousands of dollars,3,"445,029",Shoshone,ID,83352,43.036666,-114.40997,-7,1,43.036666
11036,CAINC1-1,16081,2016,Thousands of dollars,3,"400,553",Teton,ID,83451,43.890719,-111.64522,-7,1,43.890719
11052,CAINC1-1,16083,2016,Thousands of dollars,3,"3,131,090",Twin Falls,ID,83303,42.456272999999996,-114.51953600000002,-7,1,42.456272999999996
11066,CAINC1-1,17003,2016,Thousands of dollars,3,"212,606",Alexander,IL,62601,39.754308,-90.02786,-6,1,39.754308
11076,CAINC1-1,17011,2016,Thousands of dollars,3,"1,322,808",Bureau,IL,61315,41.289819,-89.37069,-6,1,41.289819
11086,CAINC1-1,17013,2016,Thousands of dollars,3,"188,095",Calhoun,IL,62419,38.625864,-87.99407,-6,1,38.625864
11126,CAINC1-1,17019,2016,Thousands of dollars,3,"9,071,092",Champaign,IL,61825,40.139946,-88.196102,-6,1,40.139946
11156,CAINC1-1,17027,2016,Thousands of dollars,3,"1,620,382",Clinton,IL,61727,40.145501,-88.96776,-6,1,40.145501
11166,CAINC1-1,17047,2016,Thousands of dollars,3,"239,023",Edwards,IL,61528,40.776845,-89.7401,-6,1,40.776845
11176,CAINC1-1,17049,2016,Thousands of dollars,3,"1,543,047",Effingham,IL,62401,39.123807,-88.56,-6,1,39.123807
11186,CAINC1-1,17055,2016,Thousands of dollars,3,"1,371,279",Franklin,IL,62638,39.609646999999995,-90.08116,-6,1,39.609646999999995
11196,CAINC1-1,17057,2016,Thousands of dollars,3,"1,261,367",Fulton,IL,61252,41.863049,-90.14524,-6,1,41.863049
11206,CAINC1-1,17065,2016,Thousands of dollars,3,"322,568",Hamilton,IL,62341,40.402015000000006,-91.33182,-6,1,40.402015000000006
11216,CAINC1-1,17069,2016,Thousands of dollars,3,"144,982",Hardin,IL,62047,39.128014,-90.6159,-6,1,39.128014
11226,CAINC1-1,17071,2016,Thousands of dollars,3,"278,110",Henderson,IL,61439,41.02572,-90.35566,-6,1,41.02572
11236,CAINC1-1,17073,2016,Thousands of dollars,3,"2,136,818",Henry,IL,61537,41.113828999999996,-89.38486,-6,1,41.113828999999996
11246,CAINC1-1,17075,2016,Thousands of dollars,3,"1,188,607",Iroquois,IL,60945,40.827011,-87.58355999999999,-6,1,40.827011
11256,CAINC1-1,17089,2016,Thousands of dollars,3,"25,086,846",Kane,IL,62054,39.192501,-90.34541,-6,1,39.192501
11272,CAINC1-1,17091,2016,Thousands of dollars,3,"4,252,965",Kankakee,IL,60902,41.146464,-87.888971,-6,1,41.146464
11292,CAINC1-1,17103,2016,Thousands of dollars,3,"1,349,189",Lee,IL,60530,41.792378,-88.9516,-6,1,41.792378
11306,CAINC1-1,17105,2016,Thousands of dollars,3,"1,554,680",Livingston,IL,62058,38.967324,-89.76133,-6,1,38.967324
11316,CAINC1-1,17107,2016,Thousands of dollars,3,"1,025,783",Logan,IL,62856,37.994296000000006,-88.941665,-6,1,37.994296000000006
11326,CAINC1-1,17111,2016,Thousands of dollars,3,"15,840,049",McHenry,IL,60054,42.35344,-88.260692,-6,1,42.35344
11336,CAINC1-1,17113,2016,Thousands of dollars,3,"8,108,610",McLean,IL,61754,40.321811,-89.15864,-6,1,40.321811
11346,CAINC1-1,17115,2016,Thousands of dollars,3,"4,808,075",Macon,IL,62544,39.693983,-88.98068,-6,1,39.693983
11356,CAINC1-1,17119,2016,Thousands of dollars,3,"11,472,943",Madison,IL,62060,38.6807,-90.15411,-6,1,38.6807
11366,CAINC1-1,17121,2016,Thousands of dollars,3,"1,460,580",Marion,IL,62959,37.724503999999996,-88.92968,-6,1,37.724503999999996
11376,CAINC1-1,17123,2016,Thousands of dollars,3,"523,877",Marshall,IL,62441,39.396463,-87.69589,-6,1,39.396463
11386,CAINC1-1,17125,2016,Thousands of dollars,3,"531,502",Mason,IL,62443,38.95232,-88.62883000000001,-6,1,38.95232
11396,CAINC1-1,17129,2016,Thousands of dollars,3,"527,750",Menard,IL,62259,38.013132,-89.899569,-6,1,38.013132
11406,CAINC1-1,17135,2016,Thousands of dollars,3,"966,255",Montgomery,IL,60538,41.721886,-88.32972,-6,1,41.721886
11620,CAINC1-1,17143,2016,Thousands of dollars,3,"8,814,783",Peoria,IL,61636,40.699937,-89.595147,-6,1,40.699937
11766,CAINC1-1,17145,2016,Thousands of dollars,3,"734,611",Perry,IL,62362,39.781349,-90.74616999999999,-6,1,39.781349
11776,CAINC1-1,17153,2016,Thousands of dollars,3,"192,467",Pulaski,IL,62976,37.214012,-89.21039,-6,1,37.214012
11786,CAINC1-1,17155,2016,Thousands of dollars,3,"307,683",Putnam,IL,61560,41.198060999999996,-89.43131,-6,1,41.198060999999996
11796,CAINC1-1,17159,2016,Thousands of dollars,3,"613,087",Richland,IL,61576,40.928331,-89.348163,-6,1,40.928331
11830,CAINC1-1,17161,2016,Thousands of dollars,3,"6,069,938",Rock Island,IL,61204,41.554901,-90.615975,-6,1,41.554901
11856,CAINC1-1,17181,2016,Thousands of dollars,3,"681,592",Union,IL,60180,42.229437,-88.52606,-6,1,42.229437
