,Code,GeoFips,TimePeriod,CL_UNIT,UNIT_MULT,DataValue,City,State_id,Zip,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint
1230,CAINC1-1,05025,2010,Thousands of dollars,3,"249,445",Cleveland,AR,72030,35.423473,-92.67942,-6,1,35.423473
1240,CAINC1-1,05029,2010,Thousands of dollars,3,"633,939",Conway,AR,72035,35.105306,-92.354915,-6,1,35.105306
1280,CAINC1-1,05041,2010,Thousands of dollars,3,"395,906",Desha,AR,72527,35.733939,-91.68913,-6,1,35.733939
1290,CAINC1-1,05047,2010,Thousands of dollars,3,"467,194",Franklin,AR,72536,36.155896999999996,-91.75644,-6,1,36.155896999999996
1300,CAINC1-1,05049,2010,Thousands of dollars,3,"281,200",Fulton,AR,71838,33.638783000000004,-93.80828000000001,-6,1,33.638783000000004
1310,CAINC1-1,05069,2010,Thousands of dollars,3,"2,236,533",Jefferson,AR,72079,34.401717,-92.20272,-6,1,34.401717
1320,CAINC1-1,05071,2010,Thousands of dollars,3,"590,809",Johnson,AR,72741,35.99403,-94.219977,-6,1,35.99403
1330,CAINC1-1,05079,2010,Thousands of dollars,3,"301,390",Lincoln,AR,72744,35.954696999999996,-94.42735,-6,1,35.954696999999996
1340,CAINC1-1,05085,2010,Thousands of dollars,3,"2,206,548",Lonoke,AR,72086,34.7964,-91.90949,-6,1,34.7964
1350,CAINC1-1,05087,2010,Thousands of dollars,3,"376,654",Madison,AR,72359,35.013692999999996,-90.72317,-6,1,35.013692999999996
1360,CAINC1-1,05089,2010,Thousands of dollars,3,"395,138",Marion,AR,72364,35.200501,-90.20234,-6,1,35.200501
1370,CAINC1-1,05095,2010,Thousands of dollars,3,"215,696",Monroe,AR,72108,34.726737,-91.10958000000001,-6,1,34.726737
1380,CAINC1-1,05105,2010,Thousands of dollars,3,"304,102",Perry,AR,72125,35.056424,-92.79432,-6,1,35.056424
1390,CAINC1-1,05127,2010,Thousands of dollars,3,"245,207",Scott,AR,72142,34.689349,-92.07791999999999,-6,1,34.689349
1400,CAINC1-1,05129,2010,Thousands of dollars,3,"196,203",Searcy,AR,72143,35.239022,-91.73776,-6,1,35.239022
1430,CAINC1-1,05141,2010,Thousands of dollars,3,"429,668",Van Buren,AR,72956,35.456536,-94.34581,-6,1,35.456536
1450,CAINC1-1,05143,2010,Thousands of dollars,3,"5,852,371",Washington,AR,71862,33.761309000000004,-93.71273000000001,-6,1,33.761309000000004
1460,CAINC1-1,06001,2010,Thousands of dollars,3,"72,841,206",Alameda,CA,94502,37.734379,-122.23952,-8,1,37.734379
1480,CAINC1-1,06003,2010,Thousands of dollars,3,"49,676",Alpine,CA,91901,32.823102,-116.73863999999999,-8,1,32.823102
1500,CAINC1-1,06011,2010,Thousands of dollars,3,"874,692",Colusa,CA,95932,39.254875,-122.04571999999999,-8,1,39.254875
1510,CAINC1-1,06017,2010,Thousands of dollars,3,"8,720,972",El Dorado,CA,95623,38.639643,-120.84556,-8,1,38.639643
1520,CAINC1-1,06019,2010,Thousands of dollars,3,"29,567,869",Fresno,CA,93702,36.741199,-119.7553,-8,1,36.741199
2120,CAINC1-1,06021,2010,Thousands of dollars,3,"914,636",Glenn,CA,95943,39.605289,-122.03231000000001,-8,1,39.605289
2130,CAINC1-1,06025,2010,Thousands of dollars,3,"5,146,671",Imperial,CA,92251,32.853471,-115.58941999999999,-8,1,32.853471
2140,CAINC1-1,06037,2010,Thousands of dollars,3,"428,230,025",Los Angeles,CA,90081,33.786594,-118.29866200000001,-8,1,33.786594
3150,CAINC1-1,06039,2010,Thousands of dollars,3,"4,295,560",Madera,CA,93637,36.914819,-120.15817,-8,1,36.914819
3180,CAINC1-1,06043,2010,Thousands of dollars,3,"661,325",Mariposa,CA,95338,37.505484,-119.92527,-8,1,37.505484
3190,CAINC1-1,06045,2010,Thousands of dollars,3,"3,312,601",Mendocino,CA,95460,39.311858,-123.79166000000001,-8,1,39.311858
3200,CAINC1-1,06047,2010,Thousands of dollars,3,"7,301,531",Merced,CA,95344,37.378234,-120.61780800000001,-8,1,37.378234
3250,CAINC1-1,06053,2010,Thousands of dollars,3,"17,263,664",Monterey,CA,93944,36.606225,-121.908915,-8,1,36.606225
3290,CAINC1-1,06055,2010,Thousands of dollars,3,"6,388,392",Napa,CA,94558,38.337243,-122.30027,-8,1,38.337243
3320,CAINC1-1,06059,2010,Thousands of dollars,3,"150,142,961",Orange,CA,92863,33.640302,-117.769442,-8,1,33.640302
3430,CAINC1-1,06065,2010,Thousands of dollars,3,"67,585,240",Riverside,CA,92516,33.752886,-116.055617,-8,1,33.752886
3600,CAINC1-1,06067,2010,Thousands of dollars,3,"55,136,680",Sacramento,CA,95873,38.377410999999995,-121.444429,-8,1,38.377410999999995
4650,CAINC1-1,06071,2010,Thousands of dollars,3,"60,341,644",San Bernardino,CA,92404,34.148559999999996,-117.26298,-8,1,34.148559999999996
4850,CAINC1-1,06073,2010,Thousands of dollars,3,"136,969,778",San Diego,CA,92164,33.016928,-116.846046,-8,1,33.016928
5660,CAINC1-1,06075,2010,Thousands of dollars,3,"61,873,015",San Francisco,CA,94154,37.784827,-122.727802,-8,1,37.784827
6370,CAINC1-1,06077,2010,Thousands of dollars,3,"22,508,045",San Joaquin,CA,93660,36.600172,-120.15338,-8,1,36.600172
6380,CAINC1-1,06079,2010,Thousands of dollars,3,"10,855,099",San Luis Obispo,CA,93406,35.347065,-120.455345,-8,1,35.347065
6460,CAINC1-1,06081,2010,Thousands of dollars,3,"53,119,246",San Mateo,CA,94402,37.551586,-122.32773,-8,1,37.551586
6560,CAINC1-1,06083,2010,Thousands of dollars,3,"19,354,013",Santa Barbara,CA,93130,34.262834000000005,-119.848555,-8,1,34.262834000000005
6730,CAINC1-1,06085,2010,Thousands of dollars,3,"109,540,410",Santa Clara,CA,95054,37.393240000000006,-121.96066,-8,1,37.393240000000006
6800,CAINC1-1,06087,2010,Thousands of dollars,3,"12,794,043",Santa Cruz,CA,95064,37.000199,-122.06026000000001,-8,1,37.000199
6860,CAINC1-1,06089,2010,Thousands of dollars,3,"6,137,606",Shasta,CA,96087,40.608728,-122.51427,-8,1,40.608728
6870,CAINC1-1,06097,2010,Thousands of dollars,3,"20,830,579",Sonoma,CA,95476,38.277147,-122.47058,-8,1,38.277147
6880,CAINC1-1,06101,2010,Thousands of dollars,3,"3,308,790",Sutter,CA,95982,39.16855,-121.76465,-8,1,39.16855
6890,CAINC1-1,06103,2010,Thousands of dollars,3,"1,829,373",Tehama,CA,96090,40.024337,-122.12378000000001,-8,1,40.024337
6900,CAINC1-1,06107,2010,Thousands of dollars,3,"13,499,399",Tulare,CA,93275,36.26699,-118.776902,-8,1,36.26699
6920,CAINC1-1,06109,2010,Thousands of dollars,3,"1,909,171",Tuolumne,CA,95379,37.957978000000004,-120.2297,-8,1,37.957978000000004
6930,CAINC1-1,06111,2010,Thousands of dollars,3,"37,882,017",Ventura,CA,93002,34.032383,-119.1343,-8,1,34.032383
7010,CAINC1-1,06113,2010,Thousands of dollars,3,"8,083,483",Yolo,CA,95697,38.751038,-121.83215600000001,-8,1,38.751038
7020,CAINC1-1,08003,2010,Thousands of dollars,3,"451,726",Alamosa,CO,81102,37.476026,-105.88177900000001,-7,1,37.476026
7040,CAINC1-1,08005,2010,Thousands of dollars,3,"23,553,416",Arapahoe,CO,80802,38.834807,-102.1746,-7,1,38.834807
7050,CAINC1-1,08013,2010,Thousands of dollars,3,"14,889,031",Boulder,CO,80303,39.989135,-105.22883,-7,1,39.989135
7210,CAINC1-1,08014,2010,Thousands of dollars,3,"3,045,053",Broomfield,CO,80021,39.881608,-105.09953,-7,1,39.881608
7240,CAINC1-1,08021,2010,Thousands of dollars,3,"204,341",Conejos,CO,81129,37.101134,-106.02648,-7,1,37.101134
7250,CAINC1-1,08025,2010,Thousands of dollars,3,"95,697",Crowley,CO,81033,38.193627,-103.85543,-7,1,38.193627
7270,CAINC1-1,08029,2010,Thousands of dollars,3,"885,382",Delta,CO,81416,38.733901,-108.08219,-7,1,38.733901
7280,CAINC1-1,08031,2010,Thousands of dollars,3,"29,588,942",Denver,CO,80223,39.699156,-104.99999,-7,1,39.699156
8030,CAINC1-1,08033,2010,Thousands of dollars,3,"51,082",Dolores,CO,81323,37.515311,-108.45204,-7,1,37.515311
8040,CAINC1-1,08037,2010,Thousands of dollars,3,"2,319,404",Eagle,CO,81631,39.622314,-106.7751,-7,1,39.622314
8050,CAINC1-1,08039,2010,Thousands of dollars,3,"911,096",Elbert,CO,80106,39.148692,-104.5635,-7,1,39.148692
8060,CAINC1-1,08051,2010,Thousands of dollars,3,"517,559",Gunnison,CO,81247,38.457513,-107.29208100000001,-7,1,38.457513
8090,CAINC1-1,08059,2010,Thousands of dollars,3,"24,261,539",Jefferson,CO,80456,39.310793,-105.74027,-7,1,39.310793
8100,CAINC1-1,08061,2010,Thousands of dollars,3,"62,617",Kiowa,CO,80117,39.382543,-104.42846999999999,-7,1,39.382543
8110,CAINC1-1,08063,2010,Thousands of dollars,3,"289,389",Kit Carson,CO,80825,38.765737,-102.78889000000001,-7,1,38.765737
8120,CAINC1-1,08071,2010,Thousands of dollars,3,"443,378",Las Animas,CO,81054,38.037434999999995,-103.18630999999999,-7,1,38.037434999999995
8130,CAINC1-1,08077,2010,Thousands of dollars,3,"5,007,084",Mesa,CO,81643,39.102266,-108.16033,-7,1,39.102266
8140,CAINC1-1,08081,2010,Thousands of dollars,3,"447,682",Moffat,CO,81143,38.142453,-105.91578999999999,-7,1,38.142453
8150,CAINC1-1,08085,2010,Thousands of dollars,3,"1,223,095",Montrose,CO,81402,38.485093,-107.885975,-7,1,38.485093
8170,CAINC1-1,08091,2010,Thousands of dollars,3,"172,261",Ouray,CO,81427,38.016388,-107.67438,-7,1,38.016388
8180,CAINC1-1,08097,2010,Thousands of dollars,3,"1,588,177",Pitkin,CO,81241,38.607617,-106.52037,-7,1,38.607617
8190,CAINC1-1,08101,2010,Thousands of dollars,3,"4,721,180",Pueblo,CO,81003,38.281052,-104.62567,-7,1,38.281052
8340,CAINC1-1,08109,2010,Thousands of dollars,3,"156,148",Saguache,CO,81149,38.120209,-106.22626000000001,-7,1,38.120209
8350,CAINC1-1,08115,2010,Thousands of dollars,3,"97,882",Sedgwick,CO,80749,40.86845,-102.54595,-7,1,40.86845
8360,CAINC1-1,08125,2010,Thousands of dollars,3,"394,675",Yuma,CO,80759,40.169249,-102.69005,-7,1,40.169249
8370,CAINC1-1,09001,2010,Thousands of dollars,3,"95,360,433",Fairfield,CT,6430,41.163445,-73.2629,-5,1,41.163445
8420,CAINC1-1,09003,2010,Thousands of dollars,3,"45,735,942",Hartford,CT,6167,41.791776,-72.71883199999999,-5,1,41.791776
8780,CAINC1-1,09005,2010,Thousands of dollars,3,"9,419,462",Litchfield,CT,6759,41.754255,-73.21268,-5,1,41.754255
8790,CAINC1-1,09009,2010,Thousands of dollars,3,"38,786,438",New Haven,CT,6530,41.365709,-72.92750699999999,-5,1,41.365709
9050,CAINC1-1,09011,2010,Thousands of dollars,3,"12,716,139",New London,CT,6320,41.352498,-72.10338,-5,1,41.352498
9060,CAINC1-1,09013,2010,Thousands of dollars,3,"6,922,208",Tolland,CT,6084,41.87688,-72.36806,-5,1,41.87688
9070,CAINC1-1,09015,2010,Thousands of dollars,3,"4,470,142",Windham,CT,6280,41.697765000000004,-72.14671,-5,1,41.697765000000004
9080,CAINC1-1,10003,2010,Thousands of dollars,3,"23,974,504",New Castle,DE,19721,39.564499,-75.597047,-5,1,39.564499
9100,CAINC1-1,12001,2010,Thousands of dollars,3,"8,814,693",Alachua,FL,32615,29.801949,-82.48872,-5,1,29.801949
9120,CAINC1-1,12003,2010,Thousands of dollars,3,"694,502",Baker,FL,32531,30.8752,-86.68607,-6,1,30.8752
9130,CAINC1-1,12053,2010,Thousands of dollars,3,"5,235,059",Hernando,FL,34442,28.932925,-82.39477,-5,1,28.932925
9140,CAINC1-1,12071,2010,Thousands of dollars,3,"24,256,409",Lee,FL,32059,30.421598,-83.27037,-5,1,30.421598
9150,CAINC1-1,12079,2010,Thousands of dollars,3,"466,130",Madison,FL,32340,30.476181,-83.40303,-5,1,30.476181
9170,CAINC1-1,12093,2010,Thousands of dollars,3,"972,952",Okeechobee,FL,34924,27.227002000000002,-80.829442,-5,1,27.227002000000002
9210,CAINC1-1,12099,2010,Thousands of dollars,3,"72,210,911",Palm Beach,FL,33480,26.715066999999998,-80.03936999999999,-5,1,26.715066999999998
9220,CAINC1-1,12115,2010,Thousands of dollars,3,"17,174,973",Sarasota,FL,34237,27.336972999999997,-82.51505999999999,-5,1,27.336972999999997
9390,CAINC1-1,12117,2010,Thousands of dollars,3,"15,542,738",Seminole,FL,33775,27.891809000000002,-82.724763,-5,1,27.891809000000002
9420,CAINC1-1,12121,2010,Thousands of dollars,3,"1,174,590",Suwannee,FL,32692,29.330426,-83.14401,-5,1,29.330426
9430,CAINC1-1,13001,2010,Thousands of dollars,3,"463,822",Appling,GA,30802,33.620669,-82.30514000000001,-5,1,33.620669
9440,CAINC1-1,13009,2010,Thousands of dollars,3,"1,205,528",Baldwin,GA,30511,34.469971,-83.50035,-5,1,34.469971
9450,CAINC1-1,13015,2010,Thousands of dollars,3,"2,795,091",Bartow,GA,30413,32.884137,-82.50969,-5,1,32.884137
9460,CAINC1-1,13027,2010,Thousands of dollars,3,"444,651",Brooks,GA,30205,33.275707000000004,-84.46706,-5,1,33.275707000000004
9480,CAINC1-1,13037,2010,Thousands of dollars,3,"142,974",Calhoun,GA,30701,34.4966,-84.93798000000001,-5,1,34.4966
9500,CAINC1-1,13063,2010,Thousands of dollars,3,"6,441,031",Clayton,GA,30525,34.882362,-83.4156,-5,1,34.882362
9510,CAINC1-1,13067,2010,Thousands of dollars,3,"28,791,377",Cobb,GA,31735,31.959366999999997,-83.96028000000001,-5,1,31.959366999999997
9520,CAINC1-1,13071,2010,Thousands of dollars,3,"1,194,752",Colquitt,GA,31737,31.152253,-84.69653000000001,-5,1,31.152253
9530,CAINC1-1,13079,2010,Thousands of dollars,3,"355,567",Crawford,GA,30630,33.892957,-83.15548000000001,-5,1,33.892957
9540,CAINC1-1,13085,2010,Thousands of dollars,3,"694,325",Dawson,GA,31742,31.756995,-84.43356999999999,-5,1,31.756995
9550,CAINC1-1,13087,2010,Thousands of dollars,3,"820,437",Decatur,GA,30036,33.891251000000004,-84.07455999999999,-5,1,33.891251000000004
9630,CAINC1-1,13097,2010,Thousands of dollars,3,"3,785,091",Douglas,GA,31535,31.464972999999997,-82.86325,-5,1,31.464972999999997
9660,CAINC1-1,13109,2010,Thousands of dollars,3,"292,534",Evans,GA,30809,33.551145,-82.13949000000001,-5,1,33.551145
9670,CAINC1-1,13117,2010,Thousands of dollars,3,"8,099,611",Forsyth,GA,31029,33.0409,-83.92941,-5,1,33.0409
9680,CAINC1-1,13119,2010,Thousands of dollars,3,"595,264",Franklin,GA,30217,33.298014,-85.12243000000001,-5,1,33.298014
9690,CAINC1-1,13129,2010,Thousands of dollars,3,"1,456,757",Gordon,GA,31031,32.891498999999996,-83.32748000000001,-5,1,32.891498999999996
9700,CAINC1-1,13143,2010,Thousands of dollars,3,"783,799",Haralson,GA,30229,33.232155999999996,-84.56854,-5,1,33.232155999999996
9710,CAINC1-1,13157,2010,Thousands of dollars,3,"1,754,386",Jackson,GA,30283,33.295159000000005,-83.965099,-5,1,33.295159000000005
9730,CAINC1-1,13159,2010,Thousands of dollars,3,"389,355",Jasper,GA,30143,34.454934,-84.41583,-5,1,34.454934
9740,CAINC1-1,13163,2010,Thousands of dollars,3,"439,100",Jefferson,GA,30549,34.112581,-83.58251,-5,1,34.112581
9750,CAINC1-1,13187,2010,Thousands of dollars,3,"823,054",Lumpkin,GA,31815,32.030297,-84.81218,-5,1,32.030297
9760,CAINC1-1,13193,2010,Thousands of dollars,3,"312,973",Macon,GA,31212,32.806707,-83.691315,-5,1,32.806707
9990,CAINC1-1,13195,2010,Thousands of dollars,3,"774,563",Madison,GA,30650,33.588436,-83.47936,-5,1,33.588436
10000,CAINC1-1,13205,2010,Thousands of dollars,3,"613,824",Mitchell,GA,30820,33.224199,-82.713,-5,1,33.224199
10010,CAINC1-1,13207,2010,Thousands of dollars,3,"873,791",Monroe,GA,30655,33.786041,-83.69901,-5,1,33.786041
10030,CAINC1-1,13211,2010,Thousands of dollars,3,"600,722",Morgan,GA,31766,31.575228000000003,-84.59849,-5,1,31.575228000000003
10040,CAINC1-1,13217,2010,Thousands of dollars,3,"2,644,199",Newton,GA,31770,31.33349,-84.36269,-5,1,31.33349
10050,CAINC1-1,13219,2010,Thousands of dollars,3,"1,490,856",Oconee,GA,31067,32.860031,-82.95019,-5,1,32.860031
10060,CAINC1-1,13221,2010,Thousands of dollars,3,"409,131",Oglethorpe,GA,31068,32.329164,-84.07988,-5,1,32.329164
10070,CAINC1-1,13235,2010,Thousands of dollars,3,"277,254",Pulaski,GA,30451,32.414349,-82.086658,-5,1,32.414349
10080,CAINC1-1,13239,2010,Thousands of dollars,3,"57,731",Quitman,GA,31643,30.783639,-83.55343,-5,1,30.783639
10090,CAINC1-1,13251,2010,Thousands of dollars,3,"363,030",Screven,GA,31560,31.515981,-82.04908,-5,1,31.515981
10100,CAINC1-1,13257,2010,Thousands of dollars,3,"744,592",Stephens,GA,30667,33.784316,-83.16666,-5,1,33.784316
10110,CAINC1-1,13303,2010,Thousands of dollars,3,"543,246",Washington,GA,30673,33.728753999999995,-82.72612,-5,1,33.728753999999995
10120,CAINC1-1,13311,2010,Thousands of dollars,3,"708,607",White,GA,30184,34.236128,-84.72539,-5,1,34.236128
10130,CAINC1-1,15003,2010,Thousands of dollars,3,"43,397,685",Honolulu,HI,96802,24.859832,-168.021815,-10,0,24.859832
10580,CAINC1-1,16015,2010,Thousands of dollars,3,"215,909",Boise,ID,83735,43.459855,-116.24398400000001,-7,1,43.459855
10950,CAINC1-1,16041,2010,Thousands of dollars,3,"335,289",Franklin,ID,83237,42.021688,-111.79977,-7,1,42.021688
10960,CAINC1-1,16047,2010,Thousands of dollars,3,"565,111",Gooding,ID,83330,42.944346,-114.70605,-7,1,42.944346
10970,CAINC1-1,16053,2010,Thousands of dollars,3,"647,002",Jerome,ID,83338,42.710124,-114.46394,-7,1,42.710124
10980,CAINC1-1,16055,2010,Thousands of dollars,3,"4,461,860",Kootenai,ID,83840,48.314378000000005,-116.515276,-8,1,48.314378000000005
10990,CAINC1-1,16059,2010,Thousands of dollars,3,"234,254",Lemhi,ID,83465,44.817505,-113.67277,-7,1,44.817505
11000,CAINC1-1,16067,2010,Thousands of dollars,3,"572,878",Minidoka,ID,83343,42.772954999999996,-113.50976200000001,-7,1,42.772954999999996
11010,CAINC1-1,16075,2010,Thousands of dollars,3,"687,373",Payette,ID,83661,44.079947,-116.89433000000001,-7,1,44.079947
11020,CAINC1-1,16079,2010,Thousands of dollars,3,"371,405",Shoshone,ID,83352,43.036666,-114.40997,-7,1,43.036666
11030,CAINC1-1,16081,2010,Thousands of dollars,3,"248,745",Teton,ID,83451,43.890719,-111.64522,-7,1,43.890719
11040,CAINC1-1,16083,2010,Thousands of dollars,3,"2,315,140",Twin Falls,ID,83303,42.456272999999996,-114.51953600000002,-7,1,42.456272999999996
11060,CAINC1-1,17003,2010,Thousands of dollars,3,"219,201",Alexander,IL,62601,39.754308,-90.02786,-6,1,39.754308
11070,CAINC1-1,17011,2010,Thousands of dollars,3,"1,193,685",Bureau,IL,61315,41.289819,-89.37069,-6,1,41.289819
11080,CAINC1-1,17013,2010,Thousands of dollars,3,"173,345",Calhoun,IL,62419,38.625864,-87.99407,-6,1,38.625864
11090,CAINC1-1,17019,2010,Thousands of dollars,3,"7,686,882",Champaign,IL,61825,40.139946,-88.196102,-6,1,40.139946
11150,CAINC1-1,17027,2010,Thousands of dollars,3,"1,385,270",Clinton,IL,61727,40.145501,-88.96776,-6,1,40.145501
11160,CAINC1-1,17047,2010,Thousands of dollars,3,"213,818",Edwards,IL,61528,40.776845,-89.7401,-6,1,40.776845
11170,CAINC1-1,17049,2010,Thousands of dollars,3,"1,332,183",Effingham,IL,62401,39.123807,-88.56,-6,1,39.123807
11180,CAINC1-1,17055,2010,Thousands of dollars,3,"1,239,650",Franklin,IL,62638,39.609646999999995,-90.08116,-6,1,39.609646999999995
11190,CAINC1-1,17057,2010,Thousands of dollars,3,"1,168,910",Fulton,IL,61252,41.863049,-90.14524,-6,1,41.863049
11200,CAINC1-1,17065,2010,Thousands of dollars,3,"282,682",Hamilton,IL,62341,40.402015000000006,-91.33182,-6,1,40.402015000000006
11210,CAINC1-1,17069,2010,Thousands of dollars,3,"123,858",Hardin,IL,62047,39.128014,-90.6159,-6,1,39.128014
11220,CAINC1-1,17071,2010,Thousands of dollars,3,"233,553",Henderson,IL,61439,41.02572,-90.35566,-6,1,41.02572
11230,CAINC1-1,17073,2010,Thousands of dollars,3,"1,855,543",Henry,IL,61537,41.113828999999996,-89.38486,-6,1,41.113828999999996
11240,CAINC1-1,17075,2010,Thousands of dollars,3,"1,071,706",Iroquois,IL,60945,40.827011,-87.58355999999999,-6,1,40.827011
11250,CAINC1-1,17089,2010,Thousands of dollars,3,"20,165,220",Kane,IL,62054,39.192501,-90.34541,-6,1,39.192501
11260,CAINC1-1,17091,2010,Thousands of dollars,3,"3,720,617",Kankakee,IL,60902,41.146464,-87.888971,-6,1,41.146464
11280,CAINC1-1,17103,2010,Thousands of dollars,3,"1,187,026",Lee,IL,60530,41.792378,-88.9516,-6,1,41.792378
11300,CAINC1-1,17105,2010,Thousands of dollars,3,"1,393,323",Livingston,IL,62058,38.967324,-89.76133,-6,1,38.967324
11310,CAINC1-1,17107,2010,Thousands of dollars,3,"919,863",Logan,IL,62856,37.994296000000006,-88.941665,-6,1,37.994296000000006
11320,CAINC1-1,17111,2010,Thousands of dollars,3,"12,867,624",McHenry,IL,60054,42.35344,-88.260692,-6,1,42.35344
11330,CAINC1-1,17113,2010,Thousands of dollars,3,"6,822,087",McLean,IL,61754,40.321811,-89.15864,-6,1,40.321811
11340,CAINC1-1,17115,2010,Thousands of dollars,3,"4,367,830",Macon,IL,62544,39.693983,-88.98068,-6,1,39.693983
11350,CAINC1-1,17119,2010,Thousands of dollars,3,"9,925,879",Madison,IL,62060,38.6807,-90.15411,-6,1,38.6807
11360,CAINC1-1,17121,2010,Thousands of dollars,3,"1,352,488",Marion,IL,62959,37.724503999999996,-88.92968,-6,1,37.724503999999996
11370,CAINC1-1,17123,2010,Thousands of dollars,3,"435,733",Marshall,IL,62441,39.396463,-87.69589,-6,1,39.396463
11380,CAINC1-1,17125,2010,Thousands of dollars,3,"503,532",Mason,IL,62443,38.95232,-88.62883000000001,-6,1,38.95232
11390,CAINC1-1,17129,2010,Thousands of dollars,3,"476,819",Menard,IL,62259,38.013132,-89.899569,-6,1,38.013132
11400,CAINC1-1,17135,2010,Thousands of dollars,3,"912,816",Montgomery,IL,60538,41.721886,-88.32972,-6,1,41.721886
11410,CAINC1-1,17143,2010,Thousands of dollars,3,"7,800,508",Peoria,IL,61636,40.699937,-89.595147,-6,1,40.699937
11760,CAINC1-1,17145,2010,Thousands of dollars,3,"652,762",Perry,IL,62362,39.781349,-90.74616999999999,-6,1,39.781349
11770,CAINC1-1,17153,2010,Thousands of dollars,3,"194,880",Pulaski,IL,62976,37.214012,-89.21039,-6,1,37.214012
11780,CAINC1-1,17155,2010,Thousands of dollars,3,"234,026",Putnam,IL,61560,41.198060999999996,-89.43131,-6,1,41.198060999999996
11790,CAINC1-1,17159,2010,Thousands of dollars,3,"569,263",Richland,IL,61576,40.928331,-89.348163,-6,1,40.928331
11800,CAINC1-1,17161,2010,Thousands of dollars,3,"5,488,714",Rock Island,IL,61204,41.554901,-90.615975,-6,1,41.554901
11850,CAINC1-1,17181,2010,Thousands of dollars,3,"621,522",Union,IL,60180,42.229437,-88.52606,-6,1,42.229437
11860,CAINC1-1,17183,2010,Thousands of dollars,3,"2,647,762",Vermilion,IL,61955,39.679882,-87.75021600000001,-6,1,39.679882
