,Code,GeoFips,TimePeriod,CL_UNIT,UNIT_MULT,DataValue,City,State_id,Zip,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint
3174,CAINC1-1,06039,2018,Thousands of dollars,3,"6,133,070",Madera,CA,93637,36.914819,-120.15817,-8,1,36.914819
3188,CAINC1-1,06043,2018,Thousands of dollars,3,"929,389",Mariposa,CA,95338,37.505484,-119.92527,-8,1,37.505484
3198,CAINC1-1,06045,2018,Thousands of dollars,3,"4,411,856",Mendocino,CA,95460,39.311858,-123.79166000000001,-8,1,39.311858
3240,CAINC1-1,06047,2018,Thousands of dollars,3,"10,696,798",Merced,CA,95344,37.378234,-120.61780800000001,-8,1,37.378234
3282,CAINC1-1,06053,2018,Thousands of dollars,3,"24,576,499",Monterey,CA,93944,36.606225,-121.908915,-8,1,36.606225
3314,CAINC1-1,06055,2018,Thousands of dollars,3,"9,998,840",Napa,CA,94558,38.337243,-122.30027,-8,1,38.337243
3408,CAINC1-1,06059,2018,Thousands of dollars,3,"218,878,441",Orange,CA,92863,33.640302,-117.769442,-8,1,33.640302
3566,CAINC1-1,06065,2018,Thousands of dollars,3,"99,266,122",Riverside,CA,92516,33.752886,-116.055617,-8,1,33.752886
4440,CAINC1-1,06067,2018,Thousands of dollars,3,"81,589,289",Sacramento,CA,95873,38.377410999999995,-121.444429,-8,1,38.377410999999995
4810,CAINC1-1,06071,2018,Thousands of dollars,3,"86,995,697",San Bernardino,CA,92404,34.148559999999996,-117.26298,-8,1,34.148559999999996
5498,CAINC1-1,06073,2018,Thousands of dollars,3,"203,855,654",San Diego,CA,92164,33.016928,-116.846046,-8,1,33.016928
6228,CAINC1-1,06075,2018,Thousands of dollars,3,"117,419,004",San Francisco,CA,94154,37.784827,-122.727802,-8,1,37.784827
6378,CAINC1-1,06077,2018,Thousands of dollars,3,"33,634,157",San Joaquin,CA,93660,36.600172,-120.15338,-8,1,36.600172
6444,CAINC1-1,06079,2018,Thousands of dollars,3,"16,465,164",San Luis Obispo,CA,93406,35.347065,-120.455345,-8,1,35.347065
6540,CAINC1-1,06081,2018,Thousands of dollars,3,"98,568,258",San Mateo,CA,94402,37.551586,-122.32773,-8,1,37.551586
6696,CAINC1-1,06083,2018,Thousands of dollars,3,"28,224,056",Santa Barbara,CA,93130,34.262834000000005,-119.848555,-8,1,34.262834000000005
6786,CAINC1-1,06085,2018,Thousands of dollars,3,"213,221,976",Santa Clara,CA,95054,37.393240000000006,-121.96066,-8,1,37.393240000000006
6848,CAINC1-1,06087,2018,Thousands of dollars,3,"18,697,119",Santa Cruz,CA,95064,37.000199,-122.06026000000001,-8,1,37.000199
6868,CAINC1-1,06089,2018,Thousands of dollars,3,"8,372,513",Shasta,CA,96087,40.608728,-122.51427,-8,1,40.608728
6878,CAINC1-1,06097,2018,Thousands of dollars,3,"31,612,355",Sonoma,CA,95476,38.277147,-122.47058,-8,1,38.277147
6888,CAINC1-1,06101,2018,Thousands of dollars,3,"4,371,932",Sutter,CA,95982,39.16855,-121.76465,-8,1,39.16855
6898,CAINC1-1,06103,2018,Thousands of dollars,3,"2,654,778",Tehama,CA,96090,40.024337,-122.12378000000001,-8,1,40.024337
6916,CAINC1-1,06107,2018,Thousands of dollars,3,"18,679,327",Tulare,CA,93275,36.26699,-118.776902,-8,1,36.26699
6928,CAINC1-1,06109,2018,Thousands of dollars,3,"2,560,943",Tuolumne,CA,95379,37.957978000000004,-120.2297,-8,1,37.957978000000004
6994,CAINC1-1,06111,2018,Thousands of dollars,3,"52,500,391",Ventura,CA,93002,34.032383,-119.1343,-8,1,34.032383
7018,CAINC1-1,06113,2018,Thousands of dollars,3,"11,821,166",Yolo,CA,95697,38.751038,-121.83215600000001,-8,1,38.751038
7036,CAINC1-1,08003,2018,Thousands of dollars,3,"620,071",Alamosa,CO,81102,37.476026,-105.88177900000001,-7,1,37.476026
7048,CAINC1-1,08005,2018,Thousands of dollars,3,"40,350,053",Arapahoe,CO,80802,38.834807,-102.1746,-7,1,38.834807
7178,CAINC1-1,08013,2018,Thousands of dollars,3,"23,866,572",Boulder,CO,80303,39.989135,-105.22883,-7,1,39.989135
7234,CAINC1-1,08014,2018,Thousands of dollars,3,"4,716,665",Broomfield,CO,80021,39.881608,-105.09953,-7,1,39.881608
7248,CAINC1-1,08021,2018,Thousands of dollars,3,"302,103",Conejos,CO,81129,37.101134,-106.02648,-7,1,37.101134
7266,CAINC1-1,08025,2018,Thousands of dollars,3,"119,757",Crowley,CO,81033,38.193627,-103.85543,-7,1,38.193627
7278,CAINC1-1,08029,2018,Thousands of dollars,3,"1,180,966",Delta,CO,81416,38.733901,-108.08219,-7,1,38.733901
7880,CAINC1-1,08031,2018,Thousands of dollars,3,"56,601,673",Denver,CO,80223,39.699156,-104.99999,-7,1,39.699156
8038,CAINC1-1,08033,2018,Thousands of dollars,3,"75,228",Dolores,CO,81323,37.515311,-108.45204,-7,1,37.515311
8048,CAINC1-1,08037,2018,Thousands of dollars,3,"4,524,124",Eagle,CO,81631,39.622314,-106.7751,-7,1,39.622314
8058,CAINC1-1,08039,2018,Thousands of dollars,3,"1,523,399",Elbert,CO,80106,39.148692,-104.5635,-7,1,39.148692
8084,CAINC1-1,08051,2018,Thousands of dollars,3,"823,372",Gunnison,CO,81247,38.457513,-107.29208100000001,-7,1,38.457513
8098,CAINC1-1,08059,2018,Thousands of dollars,3,"36,686,693",Jefferson,CO,80456,39.310793,-105.74027,-7,1,39.310793
8108,CAINC1-1,08061,2018,Thousands of dollars,3,"66,079",Kiowa,CO,80117,39.382543,-104.42846999999999,-7,1,39.382543
8118,CAINC1-1,08063,2018,Thousands of dollars,3,"277,058",Kit Carson,CO,80825,38.765737,-102.78889000000001,-7,1,38.765737
8128,CAINC1-1,08071,2018,Thousands of dollars,3,"579,812",Las Animas,CO,81054,38.037434999999995,-103.18630999999999,-7,1,38.037434999999995
8138,CAINC1-1,08077,2018,Thousands of dollars,3,"6,944,767",Mesa,CO,81643,39.102266,-108.16033,-7,1,39.102266
8148,CAINC1-1,08081,2018,Thousands of dollars,3,"557,261",Moffat,CO,81143,38.142453,-105.91578999999999,-7,1,38.142453
8166,CAINC1-1,08085,2018,Thousands of dollars,3,"1,735,660",Montrose,CO,81402,38.485093,-107.885975,-7,1,38.485093
8178,CAINC1-1,08091,2018,Thousands of dollars,3,"305,818",Ouray,CO,81427,38.016388,-107.67438,-7,1,38.016388
8188,CAINC1-1,08097,2018,Thousands of dollars,3,"2,769,702",Pitkin,CO,81241,38.607617,-106.52037,-7,1,38.607617
8310,CAINC1-1,08101,2018,Thousands of dollars,3,"6,578,511",Pueblo,CO,81003,38.281052,-104.62567,-7,1,38.281052
8348,CAINC1-1,08109,2018,Thousands of dollars,3,"231,231",Saguache,CO,81149,38.120209,-106.22626000000001,-7,1,38.120209
8358,CAINC1-1,08115,2018,Thousands of dollars,3,"99,239",Sedgwick,CO,80749,40.86845,-102.54595,-7,1,40.86845
8368,CAINC1-1,08125,2018,Thousands of dollars,3,"443,028",Yuma,CO,80759,40.169249,-102.69005,-7,1,40.169249
8410,CAINC1-1,09001,2018,Thousands of dollars,3,"110,852,692",Fairfield,CT,6430,41.163445,-73.2629,-5,1,41.163445
8708,CAINC1-1,09003,2018,Thousands of dollars,3,"57,230,137",Hartford,CT,6167,41.791776,-72.71883199999999,-5,1,41.791776
8788,CAINC1-1,09005,2018,Thousands of dollars,3,"11,386,305",Litchfield,CT,6759,41.754255,-73.21268,-5,1,41.754255
8998,CAINC1-1,09009,2018,Thousands of dollars,3,"47,801,068",New Haven,CT,6530,41.365709,-72.92750699999999,-5,1,41.365709
9058,CAINC1-1,09011,2018,Thousands of dollars,3,"15,421,095",New London,CT,6320,41.352498,-72.10338,-5,1,41.352498
9068,CAINC1-1,09013,2018,Thousands of dollars,3,"8,371,838",Tolland,CT,6084,41.87688,-72.36806,-5,1,41.87688
9078,CAINC1-1,09015,2018,Thousands of dollars,3,"5,359,794",Windham,CT,6280,41.697765000000004,-72.14671,-5,1,41.697765000000004
9096,CAINC1-1,10003,2018,Thousands of dollars,3,"31,907,909",New Castle,DE,19721,39.564499,-75.597047,-5,1,39.564499
9116,CAINC1-1,12001,2018,Thousands of dollars,3,"12,112,889",Alachua,FL,32615,29.801949,-82.48872,-5,1,29.801949
9128,CAINC1-1,12003,2018,Thousands of dollars,3,"926,242",Baker,FL,32531,30.8752,-86.68607,-6,1,30.8752
9138,CAINC1-1,12053,2018,Thousands of dollars,3,"7,050,728",Hernando,FL,34442,28.932925,-82.39477,-5,1,28.932925
9148,CAINC1-1,12071,2018,Thousands of dollars,3,"38,547,795",Lee,FL,32059,30.421598,-83.27037,-5,1,30.421598
9166,CAINC1-1,12079,2018,Thousands of dollars,3,"609,482",Madison,FL,32340,30.476181,-83.40303,-5,1,30.476181
9202,CAINC1-1,12093,2018,Thousands of dollars,3,"1,295,166",Okeechobee,FL,34924,27.227002000000002,-80.829442,-5,1,27.227002000000002
9218,CAINC1-1,12099,2018,Thousands of dollars,3,"120,772,867",Palm Beach,FL,33480,26.715066999999998,-80.03936999999999,-5,1,26.715066999999998
9356,CAINC1-1,12115,2018,Thousands of dollars,3,"28,079,762",Sarasota,FL,34237,27.336972999999997,-82.51505999999999,-5,1,27.336972999999997
9414,CAINC1-1,12117,2018,Thousands of dollars,3,"23,149,107",Seminole,FL,33775,27.891809000000002,-82.724763,-5,1,27.891809000000002
9428,CAINC1-1,12121,2018,Thousands of dollars,3,"1,493,538",Suwannee,FL,32692,29.330426,-83.14401,-5,1,29.330426
9438,CAINC1-1,13001,2018,Thousands of dollars,3,"630,958",Appling,GA,30802,33.620669,-82.30514000000001,-5,1,33.620669
9448,CAINC1-1,13009,2018,Thousands of dollars,3,"1,475,616",Baldwin,GA,30511,34.469971,-83.50035,-5,1,34.469971
9458,CAINC1-1,13015,2018,Thousands of dollars,3,"4,075,569",Bartow,GA,30413,32.884137,-82.50969,-5,1,32.884137
9476,CAINC1-1,13027,2018,Thousands of dollars,3,"550,521",Brooks,GA,30205,33.275707000000004,-84.46706,-5,1,33.275707000000004
9496,CAINC1-1,13037,2018,Thousands of dollars,3,"155,878",Calhoun,GA,30701,34.4966,-84.93798000000001,-5,1,34.4966
9508,CAINC1-1,13063,2018,Thousands of dollars,3,"8,047,505",Clayton,GA,30525,34.882362,-83.4156,-5,1,34.882362
9518,CAINC1-1,13067,2018,Thousands of dollars,3,"43,495,538",Cobb,GA,31735,31.959366999999997,-83.96028000000001,-5,1,31.959366999999997
9528,CAINC1-1,13071,2018,Thousands of dollars,3,"1,515,344",Colquitt,GA,31737,31.152253,-84.69653000000001,-5,1,31.152253
9538,CAINC1-1,13079,2018,Thousands of dollars,3,"417,510",Crawford,GA,30630,33.892957,-83.15548000000001,-5,1,33.892957
9548,CAINC1-1,13085,2018,Thousands of dollars,3,"1,147,712",Dawson,GA,31742,31.756995,-84.43356999999999,-5,1,31.756995
9614,CAINC1-1,13087,2018,Thousands of dollars,3,"975,473",Decatur,GA,30036,33.891251000000004,-84.07455999999999,-5,1,33.891251000000004
9654,CAINC1-1,13097,2018,Thousands of dollars,3,"5,117,910",Douglas,GA,31535,31.464972999999997,-82.86325,-5,1,31.464972999999997
9668,CAINC1-1,13109,2018,Thousands of dollars,3,"368,609",Evans,GA,30809,33.551145,-82.13949000000001,-5,1,33.551145
9678,CAINC1-1,13117,2018,Thousands of dollars,3,"14,748,059",Forsyth,GA,31029,33.0409,-83.92941,-5,1,33.0409
9688,CAINC1-1,13119,2018,Thousands of dollars,3,"826,254",Franklin,GA,30217,33.298014,-85.12243000000001,-5,1,33.298014
9698,CAINC1-1,13129,2018,Thousands of dollars,3,"2,027,999",Gordon,GA,31031,32.891498999999996,-83.32748000000001,-5,1,32.891498999999996
9708,CAINC1-1,13143,2018,Thousands of dollars,3,"1,089,029",Haralson,GA,30229,33.232155999999996,-84.56854,-5,1,33.232155999999996
9726,CAINC1-1,13157,2018,Thousands of dollars,3,"3,007,205",Jackson,GA,30283,33.295159000000005,-83.965099,-5,1,33.295159000000005
9738,CAINC1-1,13159,2018,Thousands of dollars,3,"527,092",Jasper,GA,30143,34.454934,-84.41583,-5,1,34.454934
9748,CAINC1-1,13163,2018,Thousands of dollars,3,"519,605",Jefferson,GA,30549,34.112581,-83.58251,-5,1,34.112581
9758,CAINC1-1,13187,2018,Thousands of dollars,3,"1,239,159",Lumpkin,GA,31815,32.030297,-84.81218,-5,1,32.030297
9944,CAINC1-1,13193,2018,Thousands of dollars,3,"406,773",Macon,GA,31212,32.806707,-83.691315,-5,1,32.806707
9998,CAINC1-1,13195,2018,Thousands of dollars,3,"1,092,089",Madison,GA,30650,33.588436,-83.47936,-5,1,33.588436
10008,CAINC1-1,13205,2018,Thousands of dollars,3,"785,709",Mitchell,GA,30820,33.224199,-82.713,-5,1,33.224199
10026,CAINC1-1,13207,2018,Thousands of dollars,3,"1,236,749",Monroe,GA,30655,33.786041,-83.69901,-5,1,33.786041
10038,CAINC1-1,13211,2018,Thousands of dollars,3,"959,347",Morgan,GA,31766,31.575228000000003,-84.59849,-5,1,31.575228000000003
10048,CAINC1-1,13217,2018,Thousands of dollars,3,"3,687,894",Newton,GA,31770,31.33349,-84.36269,-5,1,31.33349
10058,CAINC1-1,13219,2018,Thousands of dollars,3,"2,622,536",Oconee,GA,31067,32.860031,-82.95019,-5,1,32.860031
10068,CAINC1-1,13221,2018,Thousands of dollars,3,"559,015",Oglethorpe,GA,31068,32.329164,-84.07988,-5,1,32.329164
10078,CAINC1-1,13235,2018,Thousands of dollars,3,"339,849",Pulaski,GA,30451,32.414349,-82.086658,-5,1,32.414349
10088,CAINC1-1,13239,2018,Thousands of dollars,3,"68,804",Quitman,GA,31643,30.783639,-83.55343,-5,1,30.783639
10098,CAINC1-1,13251,2018,Thousands of dollars,3,"473,459",Screven,GA,31560,31.515981,-82.04908,-5,1,31.515981
10108,CAINC1-1,13257,2018,Thousands of dollars,3,"1,007,814",Stephens,GA,30667,33.784316,-83.16666,-5,1,33.784316
10118,CAINC1-1,13303,2018,Thousands of dollars,3,"722,007",Washington,GA,30673,33.728753999999995,-82.72612,-5,1,33.728753999999995
10128,CAINC1-1,13311,2018,Thousands of dollars,3,"1,046,473",White,GA,30184,34.236128,-84.72539,-5,1,34.236128
10490,CAINC1-1,15003,2018,Thousands of dollars,3,"58,129,300",Honolulu,HI,96802,24.859832,-168.021815,-10,0,24.859832
10876,CAINC1-1,16015,2018,Thousands of dollars,3,"320,732",Boise,ID,83735,43.459855,-116.24398400000001,-7,1,43.459855
10958,CAINC1-1,16041,2018,Thousands of dollars,3,"487,578",Franklin,ID,83237,42.021688,-111.79977,-7,1,42.021688
10968,CAINC1-1,16047,2018,Thousands of dollars,3,"829,156",Gooding,ID,83330,42.944346,-114.70605,-7,1,42.944346
10978,CAINC1-1,16053,2018,Thousands of dollars,3,"890,650",Jerome,ID,83338,42.710124,-114.46394,-7,1,42.710124
10988,CAINC1-1,16055,2018,Thousands of dollars,3,"7,320,336",Kootenai,ID,83840,48.314378000000005,-116.515276,-8,1,48.314378000000005
10998,CAINC1-1,16059,2018,Thousands of dollars,3,"337,563",Lemhi,ID,83465,44.817505,-113.67277,-7,1,44.817505
11008,CAINC1-1,16067,2018,Thousands of dollars,3,"817,165",Minidoka,ID,83343,42.772954999999996,-113.50976200000001,-7,1,42.772954999999996
11018,CAINC1-1,16075,2018,Thousands of dollars,3,"939,222",Payette,ID,83661,44.079947,-116.89433000000001,-7,1,44.079947
11028,CAINC1-1,16079,2018,Thousands of dollars,3,"463,963",Shoshone,ID,83352,43.036666,-114.40997,-7,1,43.036666
11038,CAINC1-1,16081,2018,Thousands of dollars,3,"464,309",Teton,ID,83451,43.890719,-111.64522,-7,1,43.890719
11056,CAINC1-1,16083,2018,Thousands of dollars,3,"3,506,187",Twin Falls,ID,83303,42.456272999999996,-114.51953600000002,-7,1,42.456272999999996
11068,CAINC1-1,17003,2018,Thousands of dollars,3,"214,127",Alexander,IL,62601,39.754308,-90.02786,-6,1,39.754308
11078,CAINC1-1,17011,2018,Thousands of dollars,3,"1,381,238",Bureau,IL,61315,41.289819,-89.37069,-6,1,41.289819
11088,CAINC1-1,17013,2018,Thousands of dollars,3,"203,117",Calhoun,IL,62419,38.625864,-87.99407,-6,1,38.625864
11138,CAINC1-1,17019,2018,Thousands of dollars,3,"9,361,788",Champaign,IL,61825,40.139946,-88.196102,-6,1,40.139946
11158,CAINC1-1,17027,2018,Thousands of dollars,3,"1,740,894",Clinton,IL,61727,40.145501,-88.96776,-6,1,40.145501
11168,CAINC1-1,17047,2018,Thousands of dollars,3,"260,003",Edwards,IL,61528,40.776845,-89.7401,-6,1,40.776845
11178,CAINC1-1,17049,2018,Thousands of dollars,3,"1,700,405",Effingham,IL,62401,39.123807,-88.56,-6,1,39.123807
11188,CAINC1-1,17055,2018,Thousands of dollars,3,"1,449,630",Franklin,IL,62638,39.609646999999995,-90.08116,-6,1,39.609646999999995
11198,CAINC1-1,17057,2018,Thousands of dollars,3,"1,324,394",Fulton,IL,61252,41.863049,-90.14524,-6,1,41.863049
11208,CAINC1-1,17065,2018,Thousands of dollars,3,"350,168",Hamilton,IL,62341,40.402015000000006,-91.33182,-6,1,40.402015000000006
11218,CAINC1-1,17069,2018,Thousands of dollars,3,"143,048",Hardin,IL,62047,39.128014,-90.6159,-6,1,39.128014
11228,CAINC1-1,17071,2018,Thousands of dollars,3,"286,651",Henderson,IL,61439,41.02572,-90.35566,-6,1,41.02572
11238,CAINC1-1,17073,2018,Thousands of dollars,3,"2,238,242",Henry,IL,61537,41.113828999999996,-89.38486,-6,1,41.113828999999996
11248,CAINC1-1,17075,2018,Thousands of dollars,3,"1,212,152",Iroquois,IL,60945,40.827011,-87.58355999999999,-6,1,40.827011
11258,CAINC1-1,17089,2018,Thousands of dollars,3,"26,924,793",Kane,IL,62054,39.192501,-90.34541,-6,1,39.192501
11276,CAINC1-1,17091,2018,Thousands of dollars,3,"4,550,632",Kankakee,IL,60902,41.146464,-87.888971,-6,1,41.146464
11296,CAINC1-1,17103,2018,Thousands of dollars,3,"1,430,131",Lee,IL,60530,41.792378,-88.9516,-6,1,41.792378
11308,CAINC1-1,17105,2018,Thousands of dollars,3,"1,618,372",Livingston,IL,62058,38.967324,-89.76133,-6,1,38.967324
11318,CAINC1-1,17107,2018,Thousands of dollars,3,"1,080,590",Logan,IL,62856,37.994296000000006,-88.941665,-6,1,37.994296000000006
11328,CAINC1-1,17111,2018,Thousands of dollars,3,"16,917,361",McHenry,IL,60054,42.35344,-88.260692,-6,1,42.35344
11338,CAINC1-1,17113,2018,Thousands of dollars,3,"8,488,859",McLean,IL,61754,40.321811,-89.15864,-6,1,40.321811
11348,CAINC1-1,17115,2018,Thousands of dollars,3,"5,037,722",Macon,IL,62544,39.693983,-88.98068,-6,1,39.693983
11358,CAINC1-1,17119,2018,Thousands of dollars,3,"12,329,516",Madison,IL,62060,38.6807,-90.15411,-6,1,38.6807
11368,CAINC1-1,17121,2018,Thousands of dollars,3,"1,562,229",Marion,IL,62959,37.724503999999996,-88.92968,-6,1,37.724503999999996
11378,CAINC1-1,17123,2018,Thousands of dollars,3,"531,015",Marshall,IL,62441,39.396463,-87.69589,-6,1,39.396463
11388,CAINC1-1,17125,2018,Thousands of dollars,3,"560,764",Mason,IL,62443,38.95232,-88.62883000000001,-6,1,38.95232
11398,CAINC1-1,17129,2018,Thousands of dollars,3,"568,353",Menard,IL,62259,38.013132,-89.899569,-6,1,38.013132
11408,CAINC1-1,17135,2018,Thousands of dollars,3,"1,028,582",Montgomery,IL,60538,41.721886,-88.32972,-6,1,41.721886
11690,CAINC1-1,17143,2018,Thousands of dollars,3,"9,069,951",Peoria,IL,61636,40.699937,-89.595147,-6,1,40.699937
11768,CAINC1-1,17145,2018,Thousands of dollars,3,"784,217",Perry,IL,62362,39.781349,-90.74616999999999,-6,1,39.781349
11778,CAINC1-1,17153,2018,Thousands of dollars,3,"198,777",Pulaski,IL,62976,37.214012,-89.21039,-6,1,37.214012
11788,CAINC1-1,17155,2018,Thousands of dollars,3,"338,392",Putnam,IL,61560,41.198060999999996,-89.43131,-6,1,41.198060999999996
11798,CAINC1-1,17159,2018,Thousands of dollars,3,"650,286",Richland,IL,61576,40.928331,-89.348163,-6,1,40.928331
11840,CAINC1-1,17161,2018,Thousands of dollars,3,"6,337,851",Rock Island,IL,61204,41.554901,-90.615975,-6,1,41.554901
11858,CAINC1-1,17181,2018,Thousands of dollars,3,"712,692",Union,IL,60180,42.229437,-88.52606,-6,1,42.229437
