,Code,GeoFips,TimePeriod,CL_UNIT,UNIT_MULT,DataValue,City,State_id,Zip,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint
1448,CAINC1-1,05141,2019,Thousands of dollars,3,"524,432",Van Buren,AR,72956,35.456536,-94.34581,-6,1,35.456536
1459,CAINC1-1,05143,2019,Thousands of dollars,3,"9,807,870",Washington,AR,71862,33.761309000000004,-93.71273000000001,-6,1,33.761309000000004
1478,CAINC1-1,06001,2019,Thousands of dollars,3,"135,663,560",Alameda,CA,94502,37.734379,-122.23952,-8,1,37.734379
1498,CAINC1-1,06003,2019,Thousands of dollars,3,"81,463",Alpine,CA,91901,32.823102,-116.73863999999999,-8,1,32.823102
1509,CAINC1-1,06011,2019,Thousands of dollars,3,"1,106,274",Colusa,CA,95932,39.254875,-122.04571999999999,-8,1,39.254875
1519,CAINC1-1,06017,2019,Thousands of dollars,3,"13,478,795",El Dorado,CA,95623,38.639643,-120.84556,-8,1,38.639643
2060,CAINC1-1,06019,2019,Thousands of dollars,3,"45,445,944",Fresno,CA,93702,36.741199,-119.7553,-8,1,36.741199
2129,CAINC1-1,06021,2019,Thousands of dollars,3,"1,396,761",Glenn,CA,95943,39.605289,-122.03231000000001,-8,1,39.605289
2139,CAINC1-1,06025,2019,Thousands of dollars,3,"7,329,602",Imperial,CA,92251,32.853471,-115.58941999999999,-8,1,32.853471
3049,CAINC1-1,06037,2019,Thousands of dollars,3,"653,482,910",Los Angeles,CA,90081,33.786594,-118.29866200000001,-8,1,33.786594
3177,CAINC1-1,06039,2019,Thousands of dollars,3,"6,492,474",Madera,CA,93637,36.914819,-120.15817,-8,1,36.914819
3189,CAINC1-1,06043,2019,Thousands of dollars,3,"969,454",Mariposa,CA,95338,37.505484,-119.92527,-8,1,37.505484
3199,CAINC1-1,06045,2019,Thousands of dollars,3,"4,595,625",Mendocino,CA,95460,39.311858,-123.79166000000001,-8,1,39.311858
3245,CAINC1-1,06047,2019,Thousands of dollars,3,"11,406,396",Merced,CA,95344,37.378234,-120.61780800000001,-8,1,37.378234
3286,CAINC1-1,06053,2019,Thousands of dollars,3,"25,973,189",Monterey,CA,93944,36.606225,-121.908915,-8,1,36.606225
3317,CAINC1-1,06055,2019,Thousands of dollars,3,"10,429,596",Napa,CA,94558,38.337243,-122.30027,-8,1,38.337243
3419,CAINC1-1,06059,2019,Thousands of dollars,3,"227,732,561",Orange,CA,92863,33.640302,-117.769442,-8,1,33.640302
3583,CAINC1-1,06065,2019,Thousands of dollars,3,"104,794,676",Riverside,CA,92516,33.752886,-116.055617,-8,1,33.752886
4545,CAINC1-1,06067,2019,Thousands of dollars,3,"85,775,621",Sacramento,CA,95873,38.377410999999995,-121.444429,-8,1,38.377410999999995
4830,CAINC1-1,06071,2019,Thousands of dollars,3,"91,658,300",San Bernardino,CA,92404,34.148559999999996,-117.26298,-8,1,34.148559999999996
5579,CAINC1-1,06073,2019,Thousands of dollars,3,"212,748,650",San Diego,CA,92164,33.016928,-116.846046,-8,1,33.016928
6299,CAINC1-1,06075,2019,Thousands of dollars,3,"122,892,141",San Francisco,CA,94154,37.784827,-122.727802,-8,1,37.784827
6379,CAINC1-1,06077,2019,Thousands of dollars,3,"35,926,949",San Joaquin,CA,93660,36.600172,-120.15338,-8,1,36.600172
6452,CAINC1-1,06079,2019,Thousands of dollars,3,"17,270,828",San Luis Obispo,CA,93406,35.347065,-120.455345,-8,1,35.347065
6550,CAINC1-1,06081,2019,Thousands of dollars,3,"102,803,127",San Mateo,CA,94402,37.551586,-122.32773,-8,1,37.551586
6713,CAINC1-1,06083,2019,Thousands of dollars,3,"29,502,767",Santa Barbara,CA,93130,34.262834000000005,-119.848555,-8,1,34.262834000000005
6793,CAINC1-1,06085,2019,Thousands of dollars,3,"223,624,580",Santa Clara,CA,95054,37.393240000000006,-121.96066,-8,1,37.393240000000006
6854,CAINC1-1,06087,2019,Thousands of dollars,3,"19,559,977",Santa Cruz,CA,95064,37.000199,-122.06026000000001,-8,1,37.000199
6869,CAINC1-1,06089,2019,Thousands of dollars,3,"8,722,632",Shasta,CA,96087,40.608728,-122.51427,-8,1,40.608728
6879,CAINC1-1,06097,2019,Thousands of dollars,3,"32,972,432",Sonoma,CA,95476,38.277147,-122.47058,-8,1,38.277147
6889,CAINC1-1,06101,2019,Thousands of dollars,3,"4,616,298",Sutter,CA,95982,39.16855,-121.76465,-8,1,39.16855
6899,CAINC1-1,06103,2019,Thousands of dollars,3,"2,816,049",Tehama,CA,96090,40.024337,-122.12378000000001,-8,1,40.024337
6918,CAINC1-1,06107,2019,Thousands of dollars,3,"19,973,932",Tulare,CA,93275,36.26699,-118.776902,-8,1,36.26699
6929,CAINC1-1,06109,2019,Thousands of dollars,3,"2,660,741",Tuolumne,CA,95379,37.957978000000004,-120.2297,-8,1,37.957978000000004
7002,CAINC1-1,06111,2019,Thousands of dollars,3,"54,749,053",Ventura,CA,93002,34.032383,-119.1343,-8,1,34.032383
7019,CAINC1-1,06113,2019,Thousands of dollars,3,"12,375,073",Yolo,CA,95697,38.751038,-121.83215600000001,-8,1,38.751038
7038,CAINC1-1,08003,2019,Thousands of dollars,3,"650,547",Alamosa,CO,81102,37.476026,-105.88177900000001,-7,1,37.476026
7049,CAINC1-1,08005,2019,Thousands of dollars,3,"42,334,967",Arapahoe,CO,80802,38.834807,-102.1746,-7,1,38.834807
7194,CAINC1-1,08013,2019,Thousands of dollars,3,"24,962,717",Boulder,CO,80303,39.989135,-105.22883,-7,1,39.989135
7237,CAINC1-1,08014,2019,Thousands of dollars,3,"5,002,714",Broomfield,CO,80021,39.881608,-105.09953,-7,1,39.881608
7249,CAINC1-1,08021,2019,Thousands of dollars,3,"314,947",Conejos,CO,81129,37.101134,-106.02648,-7,1,37.101134
7268,CAINC1-1,08025,2019,Thousands of dollars,3,"126,201",Crowley,CO,81033,38.193627,-103.85543,-7,1,38.193627
7279,CAINC1-1,08029,2019,Thousands of dollars,3,"1,225,876",Delta,CO,81416,38.733901,-108.08219,-7,1,38.733901
7955,CAINC1-1,08031,2019,Thousands of dollars,3,"59,198,384",Denver,CO,80223,39.699156,-104.99999,-7,1,39.699156
8039,CAINC1-1,08033,2019,Thousands of dollars,3,"78,101",Dolores,CO,81323,37.515311,-108.45204,-7,1,37.515311
8049,CAINC1-1,08037,2019,Thousands of dollars,3,"4,672,862",Eagle,CO,81631,39.622314,-106.7751,-7,1,39.622314
8059,CAINC1-1,08039,2019,Thousands of dollars,3,"1,619,394",Elbert,CO,80106,39.148692,-104.5635,-7,1,39.148692
8087,CAINC1-1,08051,2019,Thousands of dollars,3,"853,070",Gunnison,CO,81247,38.457513,-107.29208100000001,-7,1,38.457513
8099,CAINC1-1,08059,2019,Thousands of dollars,3,"38,480,032",Jefferson,CO,80456,39.310793,-105.74027,-7,1,39.310793
8109,CAINC1-1,08061,2019,Thousands of dollars,3,"76,999",Kiowa,CO,80117,39.382543,-104.42846999999999,-7,1,39.382543
8119,CAINC1-1,08063,2019,Thousands of dollars,3,"324,036",Kit Carson,CO,80825,38.765737,-102.78889000000001,-7,1,38.765737
8129,CAINC1-1,08071,2019,Thousands of dollars,3,"576,789",Las Animas,CO,81054,38.037434999999995,-103.18630999999999,-7,1,38.037434999999995
8139,CAINC1-1,08077,2019,Thousands of dollars,3,"7,204,611",Mesa,CO,81643,39.102266,-108.16033,-7,1,39.102266
8149,CAINC1-1,08081,2019,Thousands of dollars,3,"582,350",Moffat,CO,81143,38.142453,-105.91578999999999,-7,1,38.142453
8168,CAINC1-1,08085,2019,Thousands of dollars,3,"1,789,492",Montrose,CO,81402,38.485093,-107.885975,-7,1,38.485093
8179,CAINC1-1,08091,2019,Thousands of dollars,3,"317,305",Ouray,CO,81427,38.016388,-107.67438,-7,1,38.016388
8189,CAINC1-1,08097,2019,Thousands of dollars,3,"2,812,743",Pitkin,CO,81241,38.607617,-106.52037,-7,1,38.607617
8325,CAINC1-1,08101,2019,Thousands of dollars,3,"6,851,552",Pueblo,CO,81003,38.281052,-104.62567,-7,1,38.281052
8349,CAINC1-1,08109,2019,Thousands of dollars,3,"252,638",Saguache,CO,81149,38.120209,-106.22626000000001,-7,1,38.120209
8359,CAINC1-1,08115,2019,Thousands of dollars,3,"109,757",Sedgwick,CO,80749,40.86845,-102.54595,-7,1,40.86845
8369,CAINC1-1,08125,2019,Thousands of dollars,3,"492,947",Yuma,CO,80759,40.169249,-102.69005,-7,1,40.169249
8415,CAINC1-1,09001,2019,Thousands of dollars,3,"114,517,862",Fairfield,CT,6430,41.163445,-73.2629,-5,1,41.163445
8744,CAINC1-1,09003,2019,Thousands of dollars,3,"58,603,659",Hartford,CT,6167,41.791776,-72.71883199999999,-5,1,41.791776
8789,CAINC1-1,09005,2019,Thousands of dollars,3,"11,804,282",Litchfield,CT,6759,41.754255,-73.21268,-5,1,41.754255
9024,CAINC1-1,09009,2019,Thousands of dollars,3,"49,360,086",New Haven,CT,6530,41.365709,-72.92750699999999,-5,1,41.365709
9059,CAINC1-1,09011,2019,Thousands of dollars,3,"15,837,267",New London,CT,6320,41.352498,-72.10338,-5,1,41.352498
9069,CAINC1-1,09013,2019,Thousands of dollars,3,"8,637,429",Tolland,CT,6084,41.87688,-72.36806,-5,1,41.87688
9079,CAINC1-1,09015,2019,Thousands of dollars,3,"5,560,969",Windham,CT,6280,41.697765000000004,-72.14671,-5,1,41.697765000000004
9098,CAINC1-1,10003,2019,Thousands of dollars,3,"33,064,369",New Castle,DE,19721,39.564499,-75.597047,-5,1,39.564499
9118,CAINC1-1,12001,2019,Thousands of dollars,3,"12,561,561",Alachua,FL,32615,29.801949,-82.48872,-5,1,29.801949
9129,CAINC1-1,12003,2019,Thousands of dollars,3,"971,351",Baker,FL,32531,30.8752,-86.68607,-6,1,30.8752
9139,CAINC1-1,12053,2019,Thousands of dollars,3,"7,412,217",Hernando,FL,34442,28.932925,-82.39477,-5,1,28.932925
9149,CAINC1-1,12071,2019,Thousands of dollars,3,"40,119,053",Lee,FL,32059,30.421598,-83.27037,-5,1,30.421598
9168,CAINC1-1,12079,2019,Thousands of dollars,3,"626,151",Madison,FL,32340,30.476181,-83.40303,-5,1,30.476181
9206,CAINC1-1,12093,2019,Thousands of dollars,3,"1,348,150",Okeechobee,FL,34924,27.227002000000002,-80.829442,-5,1,27.227002000000002
9219,CAINC1-1,12099,2019,Thousands of dollars,3,"124,632,614",Palm Beach,FL,33480,26.715066999999998,-80.03936999999999,-5,1,26.715066999999998
9373,CAINC1-1,12115,2019,Thousands of dollars,3,"29,007,979",Sarasota,FL,34237,27.336972999999997,-82.51505999999999,-5,1,27.336972999999997
9417,CAINC1-1,12117,2019,Thousands of dollars,3,"24,136,586",Seminole,FL,33775,27.891809000000002,-82.724763,-5,1,27.891809000000002
9429,CAINC1-1,12121,2019,Thousands of dollars,3,"1,504,932",Suwannee,FL,32692,29.330426,-83.14401,-5,1,29.330426
9439,CAINC1-1,13001,2019,Thousands of dollars,3,"652,960",Appling,GA,30802,33.620669,-82.30514000000001,-5,1,33.620669
9449,CAINC1-1,13009,2019,Thousands of dollars,3,"1,532,017",Baldwin,GA,30511,34.469971,-83.50035,-5,1,34.469971
9459,CAINC1-1,13015,2019,Thousands of dollars,3,"4,256,238",Bartow,GA,30413,32.884137,-82.50969,-5,1,32.884137
9478,CAINC1-1,13027,2019,Thousands of dollars,3,"582,039",Brooks,GA,30205,33.275707000000004,-84.46706,-5,1,33.275707000000004
9498,CAINC1-1,13037,2019,Thousands of dollars,3,"169,514",Calhoun,GA,30701,34.4966,-84.93798000000001,-5,1,34.4966
9509,CAINC1-1,13063,2019,Thousands of dollars,3,"8,377,425",Clayton,GA,30525,34.882362,-83.4156,-5,1,34.882362
9519,CAINC1-1,13067,2019,Thousands of dollars,3,"44,995,411",Cobb,GA,31735,31.959366999999997,-83.96028000000001,-5,1,31.959366999999997
9529,CAINC1-1,13071,2019,Thousands of dollars,3,"1,585,973",Colquitt,GA,31737,31.152253,-84.69653000000001,-5,1,31.152253
9539,CAINC1-1,13079,2019,Thousands of dollars,3,"422,973",Crawford,GA,30630,33.892957,-83.15548000000001,-5,1,33.892957
9549,CAINC1-1,13085,2019,Thousands of dollars,3,"1,208,236",Dawson,GA,31742,31.756995,-84.43356999999999,-5,1,31.756995
9622,CAINC1-1,13087,2019,Thousands of dollars,3,"1,013,733",Decatur,GA,30036,33.891251000000004,-84.07455999999999,-5,1,33.891251000000004
9657,CAINC1-1,13097,2019,Thousands of dollars,3,"5,341,063",Douglas,GA,31535,31.464972999999997,-82.86325,-5,1,31.464972999999997
9669,CAINC1-1,13109,2019,Thousands of dollars,3,"374,051",Evans,GA,30809,33.551145,-82.13949000000001,-5,1,33.551145
9679,CAINC1-1,13117,2019,Thousands of dollars,3,"15,598,830",Forsyth,GA,31029,33.0409,-83.92941,-5,1,33.0409
9689,CAINC1-1,13119,2019,Thousands of dollars,3,"794,267",Franklin,GA,30217,33.298014,-85.12243000000001,-5,1,33.298014
9699,CAINC1-1,13129,2019,Thousands of dollars,3,"2,061,006",Gordon,GA,31031,32.891498999999996,-83.32748000000001,-5,1,32.891498999999996
9709,CAINC1-1,13143,2019,Thousands of dollars,3,"1,119,642",Haralson,GA,30229,33.232155999999996,-84.56854,-5,1,33.232155999999996
9728,CAINC1-1,13157,2019,Thousands of dollars,3,"3,175,048",Jackson,GA,30283,33.295159000000005,-83.965099,-5,1,33.295159000000005
9739,CAINC1-1,13159,2019,Thousands of dollars,3,"548,392",Jasper,GA,30143,34.454934,-84.41583,-5,1,34.454934
9749,CAINC1-1,13163,2019,Thousands of dollars,3,"553,542",Jefferson,GA,30549,34.112581,-83.58251,-5,1,34.112581
9759,CAINC1-1,13187,2019,Thousands of dollars,3,"1,292,313",Lumpkin,GA,31815,32.030297,-84.81218,-5,1,32.030297
9967,CAINC1-1,13193,2019,Thousands of dollars,3,"418,743",Macon,GA,31212,32.806707,-83.691315,-5,1,32.806707
9999,CAINC1-1,13195,2019,Thousands of dollars,3,"1,101,934",Madison,GA,30650,33.588436,-83.47936,-5,1,33.588436
10009,CAINC1-1,13205,2019,Thousands of dollars,3,"822,233",Mitchell,GA,30820,33.224199,-82.713,-5,1,33.224199
10028,CAINC1-1,13207,2019,Thousands of dollars,3,"1,284,102",Monroe,GA,30655,33.786041,-83.69901,-5,1,33.786041
10039,CAINC1-1,13211,2019,Thousands of dollars,3,"996,126",Morgan,GA,31766,31.575228000000003,-84.59849,-5,1,31.575228000000003
10049,CAINC1-1,13217,2019,Thousands of dollars,3,"3,877,030",Newton,GA,31770,31.33349,-84.36269,-5,1,31.33349
10059,CAINC1-1,13219,2019,Thousands of dollars,3,"2,732,804",Oconee,GA,31067,32.860031,-82.95019,-5,1,32.860031
10069,CAINC1-1,13221,2019,Thousands of dollars,3,"559,971",Oglethorpe,GA,31068,32.329164,-84.07988,-5,1,32.329164
10079,CAINC1-1,13235,2019,Thousands of dollars,3,"351,961",Pulaski,GA,30451,32.414349,-82.086658,-5,1,32.414349
10089,CAINC1-1,13239,2019,Thousands of dollars,3,"72,340",Quitman,GA,31643,30.783639,-83.55343,-5,1,30.783639
10099,CAINC1-1,13251,2019,Thousands of dollars,3,"493,641",Screven,GA,31560,31.515981,-82.04908,-5,1,31.515981
10109,CAINC1-1,13257,2019,Thousands of dollars,3,"1,019,748",Stephens,GA,30667,33.784316,-83.16666,-5,1,33.784316
10119,CAINC1-1,13303,2019,Thousands of dollars,3,"739,997",Washington,GA,30673,33.728753999999995,-82.72612,-5,1,33.728753999999995
10129,CAINC1-1,13311,2019,Thousands of dollars,3,"1,085,269",White,GA,30184,34.236128,-84.72539,-5,1,34.236128
10535,CAINC1-1,15003,2019,Thousands of dollars,3,"59,617,709",Honolulu,HI,96802,24.859832,-168.021815,-10,0,24.859832
10913,CAINC1-1,16015,2019,Thousands of dollars,3,"339,240",Boise,ID,83735,43.459855,-116.24398400000001,-7,1,43.459855
10959,CAINC1-1,16041,2019,Thousands of dollars,3,"517,471",Franklin,ID,83237,42.021688,-111.79977,-7,1,42.021688
10969,CAINC1-1,16047,2019,Thousands of dollars,3,"936,770",Gooding,ID,83330,42.944346,-114.70605,-7,1,42.944346
10979,CAINC1-1,16053,2019,Thousands of dollars,3,"981,126",Jerome,ID,83338,42.710124,-114.46394,-7,1,42.710124
10989,CAINC1-1,16055,2019,Thousands of dollars,3,"7,728,980",Kootenai,ID,83840,48.314378000000005,-116.515276,-8,1,48.314378000000005
10999,CAINC1-1,16059,2019,Thousands of dollars,3,"354,784",Lemhi,ID,83465,44.817505,-113.67277,-7,1,44.817505
11009,CAINC1-1,16067,2019,Thousands of dollars,3,"871,453",Minidoka,ID,83343,42.772954999999996,-113.50976200000001,-7,1,42.772954999999996
11019,CAINC1-1,16075,2019,Thousands of dollars,3,"1,003,309",Payette,ID,83661,44.079947,-116.89433000000001,-7,1,44.079947
11029,CAINC1-1,16079,2019,Thousands of dollars,3,"473,973",Shoshone,ID,83352,43.036666,-114.40997,-7,1,43.036666
11039,CAINC1-1,16081,2019,Thousands of dollars,3,"496,741",Teton,ID,83451,43.890719,-111.64522,-7,1,43.890719
11058,CAINC1-1,16083,2019,Thousands of dollars,3,"3,681,817",Twin Falls,ID,83303,42.456272999999996,-114.51953600000002,-7,1,42.456272999999996
11069,CAINC1-1,17003,2019,Thousands of dollars,3,"217,324",Alexander,IL,62601,39.754308,-90.02786,-6,1,39.754308
11079,CAINC1-1,17011,2019,Thousands of dollars,3,"1,404,301",Bureau,IL,61315,41.289819,-89.37069,-6,1,41.289819
11089,CAINC1-1,17013,2019,Thousands of dollars,3,"205,521",Calhoun,IL,62419,38.625864,-87.99407,-6,1,38.625864
11144,CAINC1-1,17019,2019,Thousands of dollars,3,"9,638,732",Champaign,IL,61825,40.139946,-88.196102,-6,1,40.139946
11159,CAINC1-1,17027,2019,Thousands of dollars,3,"1,789,942",Clinton,IL,61727,40.145501,-88.96776,-6,1,40.145501
11169,CAINC1-1,17047,2019,Thousands of dollars,3,"262,135",Edwards,IL,61528,40.776845,-89.7401,-6,1,40.776845
11179,CAINC1-1,17049,2019,Thousands of dollars,3,"1,744,488",Effingham,IL,62401,39.123807,-88.56,-6,1,39.123807
11189,CAINC1-1,17055,2019,Thousands of dollars,3,"1,472,927",Franklin,IL,62638,39.609646999999995,-90.08116,-6,1,39.609646999999995
11199,CAINC1-1,17057,2019,Thousands of dollars,3,"1,320,900",Fulton,IL,61252,41.863049,-90.14524,-6,1,41.863049
11209,CAINC1-1,17065,2019,Thousands of dollars,3,"353,929",Hamilton,IL,62341,40.402015000000006,-91.33182,-6,1,40.402015000000006
11219,CAINC1-1,17069,2019,Thousands of dollars,3,"143,052",Hardin,IL,62047,39.128014,-90.6159,-6,1,39.128014
11229,CAINC1-1,17071,2019,Thousands of dollars,3,"281,882",Henderson,IL,61439,41.02572,-90.35566,-6,1,41.02572
11239,CAINC1-1,17073,2019,Thousands of dollars,3,"2,284,247",Henry,IL,61537,41.113828999999996,-89.38486,-6,1,41.113828999999996
11249,CAINC1-1,17075,2019,Thousands of dollars,3,"1,219,970",Iroquois,IL,60945,40.827011,-87.58355999999999,-6,1,40.827011
11259,CAINC1-1,17089,2019,Thousands of dollars,3,"27,771,665",Kane,IL,62054,39.192501,-90.34541,-6,1,39.192501
11278,CAINC1-1,17091,2019,Thousands of dollars,3,"4,689,720",Kankakee,IL,60902,41.146464,-87.888971,-6,1,41.146464
11298,CAINC1-1,17103,2019,Thousands of dollars,3,"1,458,489",Lee,IL,60530,41.792378,-88.9516,-6,1,41.792378
11309,CAINC1-1,17105,2019,Thousands of dollars,3,"1,607,358",Livingston,IL,62058,38.967324,-89.76133,-6,1,38.967324
11319,CAINC1-1,17107,2019,Thousands of dollars,3,"1,077,744",Logan,IL,62856,37.994296000000006,-88.941665,-6,1,37.994296000000006
11329,CAINC1-1,17111,2019,Thousands of dollars,3,"17,454,226",McHenry,IL,60054,42.35344,-88.260692,-6,1,42.35344
11339,CAINC1-1,17113,2019,Thousands of dollars,3,"8,507,653",McLean,IL,61754,40.321811,-89.15864,-6,1,40.321811
11349,CAINC1-1,17115,2019,Thousands of dollars,3,"5,071,870",Macon,IL,62544,39.693983,-88.98068,-6,1,39.693983
11359,CAINC1-1,17119,2019,Thousands of dollars,3,"12,680,657",Madison,IL,62060,38.6807,-90.15411,-6,1,38.6807
11369,CAINC1-1,17121,2019,Thousands of dollars,3,"1,595,924",Marion,IL,62959,37.724503999999996,-88.92968,-6,1,37.724503999999996
11379,CAINC1-1,17123,2019,Thousands of dollars,3,"525,019",Marshall,IL,62441,39.396463,-87.69589,-6,1,39.396463
11389,CAINC1-1,17125,2019,Thousands of dollars,3,"549,547",Mason,IL,62443,38.95232,-88.62883000000001,-6,1,38.95232
11399,CAINC1-1,17129,2019,Thousands of dollars,3,"573,357",Menard,IL,62259,38.013132,-89.899569,-6,1,38.013132
11409,CAINC1-1,17135,2019,Thousands of dollars,3,"1,032,102",Montgomery,IL,60538,41.721886,-88.32972,-6,1,41.721886
11725,CAINC1-1,17143,2019,Thousands of dollars,3,"9,154,078",Peoria,IL,61636,40.699937,-89.595147,-6,1,40.699937
11769,CAINC1-1,17145,2019,Thousands of dollars,3,"798,547",Perry,IL,62362,39.781349,-90.74616999999999,-6,1,39.781349
11779,CAINC1-1,17153,2019,Thousands of dollars,3,"202,387",Pulaski,IL,62976,37.214012,-89.21039,-6,1,37.214012
11789,CAINC1-1,17155,2019,Thousands of dollars,3,"352,163",Putnam,IL,61560,41.198060999999996,-89.43131,-6,1,41.198060999999996
11799,CAINC1-1,17159,2019,Thousands of dollars,3,"655,806",Richland,IL,61576,40.928331,-89.348163,-6,1,40.928331
11845,CAINC1-1,17161,2019,Thousands of dollars,3,"6,485,482",Rock Island,IL,61204,41.554901,-90.615975,-6,1,41.554901
11859,CAINC1-1,17181,2019,Thousands of dollars,3,"724,252",Union,IL,60180,42.229437,-88.52606,-6,1,42.229437
