,Code,GeoFips,TimePeriod,CL_UNIT,UNIT_MULT,DataValue,City,State_id,Zip,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint
1484,CAINC1-1,06003,2012,Thousands of dollars,3,"66,701",Alpine,CA,91901,32.823102,-116.73863999999999,-8,1,32.823102
1502,CAINC1-1,06011,2012,Thousands of dollars,3,"809,284",Colusa,CA,95932,39.254875,-122.04571999999999,-8,1,39.254875
1512,CAINC1-1,06017,2012,Thousands of dollars,3,"9,518,294",El Dorado,CA,95623,38.639643,-120.84556,-8,1,38.639643
1640,CAINC1-1,06019,2012,Thousands of dollars,3,"32,431,359",Fresno,CA,93702,36.741199,-119.7553,-8,1,36.741199
2122,CAINC1-1,06021,2012,Thousands of dollars,3,"1,009,754",Glenn,CA,95943,39.605289,-122.03231000000001,-8,1,39.605289
2132,CAINC1-1,06025,2012,Thousands of dollars,3,"5,671,528",Imperial,CA,92251,32.853471,-115.58941999999999,-8,1,32.853471
2342,CAINC1-1,06037,2012,Thousands of dollars,3,"492,050,220",Los Angeles,CA,90081,33.786594,-118.29866200000001,-8,1,33.786594
3156,CAINC1-1,06039,2012,Thousands of dollars,3,"4,805,261",Madera,CA,93637,36.914819,-120.15817,-8,1,36.914819
3182,CAINC1-1,06043,2012,Thousands of dollars,3,"684,965",Mariposa,CA,95338,37.505484,-119.92527,-8,1,37.505484
3192,CAINC1-1,06045,2012,Thousands of dollars,3,"3,420,455",Mendocino,CA,95460,39.311858,-123.79166000000001,-8,1,39.311858
3210,CAINC1-1,06047,2012,Thousands of dollars,3,"8,110,944",Merced,CA,95344,37.378234,-120.61780800000001,-8,1,37.378234
3258,CAINC1-1,06053,2012,Thousands of dollars,3,"18,661,045",Monterey,CA,93944,36.606225,-121.908915,-8,1,36.606225
3296,CAINC1-1,06055,2012,Thousands of dollars,3,"7,444,938",Napa,CA,94558,38.337243,-122.30027,-8,1,38.337243
3342,CAINC1-1,06059,2012,Thousands of dollars,3,"170,496,109",Orange,CA,92863,33.640302,-117.769442,-8,1,33.640302
3464,CAINC1-1,06065,2012,Thousands of dollars,3,"74,050,799",Riverside,CA,92516,33.752886,-116.055617,-8,1,33.752886
3810,CAINC1-1,06067,2012,Thousands of dollars,3,"60,247,321",Sacramento,CA,95873,38.377410999999995,-121.444429,-8,1,38.377410999999995
4690,CAINC1-1,06071,2012,Thousands of dollars,3,"65,821,308",San Bernardino,CA,92404,34.148559999999996,-117.26298,-8,1,34.148559999999996
5012,CAINC1-1,06073,2012,Thousands of dollars,3,"153,367,801",San Diego,CA,92164,33.016928,-116.846046,-8,1,33.016928
5802,CAINC1-1,06075,2012,Thousands of dollars,3,"74,056,248",San Francisco,CA,94154,37.784827,-122.727802,-8,1,37.784827
6372,CAINC1-1,06077,2012,Thousands of dollars,3,"24,068,159",San Joaquin,CA,93660,36.600172,-120.15338,-8,1,36.600172
6396,CAINC1-1,06079,2012,Thousands of dollars,3,"12,247,840",San Luis Obispo,CA,93406,35.347065,-120.455345,-8,1,35.347065
6480,CAINC1-1,06081,2012,Thousands of dollars,3,"65,112,565",San Mateo,CA,94402,37.551586,-122.32773,-8,1,37.551586
6594,CAINC1-1,06083,2012,Thousands of dollars,3,"22,010,076",Santa Barbara,CA,93130,34.262834000000005,-119.848555,-8,1,34.262834000000005
6744,CAINC1-1,06085,2012,Thousands of dollars,3,"133,817,867",Santa Clara,CA,95054,37.393240000000006,-121.96066,-8,1,37.393240000000006
6812,CAINC1-1,06087,2012,Thousands of dollars,3,"14,165,234",Santa Cruz,CA,95064,37.000199,-122.06026000000001,-8,1,37.000199
6862,CAINC1-1,06089,2012,Thousands of dollars,3,"6,471,067",Shasta,CA,96087,40.608728,-122.51427,-8,1,40.608728
6872,CAINC1-1,06097,2012,Thousands of dollars,3,"22,991,360",Sonoma,CA,95476,38.277147,-122.47058,-8,1,38.277147
6882,CAINC1-1,06101,2012,Thousands of dollars,3,"3,395,687",Sutter,CA,95982,39.16855,-121.76465,-8,1,39.16855
6892,CAINC1-1,06103,2012,Thousands of dollars,3,"2,023,641",Tehama,CA,96090,40.024337,-122.12378000000001,-8,1,40.024337
6904,CAINC1-1,06107,2012,Thousands of dollars,3,"14,527,927",Tulare,CA,93275,36.26699,-118.776902,-8,1,36.26699
6922,CAINC1-1,06109,2012,Thousands of dollars,3,"2,038,193",Tuolumne,CA,95379,37.957978000000004,-120.2297,-8,1,37.957978000000004
6946,CAINC1-1,06111,2012,Thousands of dollars,3,"41,683,974",Ventura,CA,93002,34.032383,-119.1343,-8,1,34.032383
7012,CAINC1-1,06113,2012,Thousands of dollars,3,"9,070,848",Yolo,CA,95697,38.751038,-121.83215600000001,-8,1,38.751038
7024,CAINC1-1,08003,2012,Thousands of dollars,3,"488,882",Alamosa,CO,81102,37.476026,-105.88177900000001,-7,1,37.476026
7042,CAINC1-1,08005,2012,Thousands of dollars,3,"28,887,845",Arapahoe,CO,80802,38.834807,-102.1746,-7,1,38.834807
7082,CAINC1-1,08013,2012,Thousands of dollars,3,"16,746,365",Boulder,CO,80303,39.989135,-105.22883,-7,1,39.989135
7216,CAINC1-1,08014,2012,Thousands of dollars,3,"3,447,874",Broomfield,CO,80021,39.881608,-105.09953,-7,1,39.881608
7242,CAINC1-1,08021,2012,Thousands of dollars,3,"225,624",Conejos,CO,81129,37.101134,-106.02648,-7,1,37.101134
7254,CAINC1-1,08025,2012,Thousands of dollars,3,"98,175",Crowley,CO,81033,38.193627,-103.85543,-7,1,38.193627
7272,CAINC1-1,08029,2012,Thousands of dollars,3,"958,930",Delta,CO,81416,38.733901,-108.08219,-7,1,38.733901
7430,CAINC1-1,08031,2012,Thousands of dollars,3,"36,773,412",Denver,CO,80223,39.699156,-104.99999,-7,1,39.699156
8032,CAINC1-1,08033,2012,Thousands of dollars,3,"61,252",Dolores,CO,81323,37.515311,-108.45204,-7,1,37.515311
8042,CAINC1-1,08037,2012,Thousands of dollars,3,"2,528,424",Eagle,CO,81631,39.622314,-106.7751,-7,1,39.622314
8052,CAINC1-1,08039,2012,Thousands of dollars,3,"1,031,357",Elbert,CO,80106,39.148692,-104.5635,-7,1,39.148692
8066,CAINC1-1,08051,2012,Thousands of dollars,3,"561,747",Gunnison,CO,81247,38.457513,-107.29208100000001,-7,1,38.457513
8092,CAINC1-1,08059,2012,Thousands of dollars,3,"26,964,430",Jefferson,CO,80456,39.310793,-105.74027,-7,1,39.310793
8102,CAINC1-1,08061,2012,Thousands of dollars,3,"74,912",Kiowa,CO,80117,39.382543,-104.42846999999999,-7,1,39.382543
8112,CAINC1-1,08063,2012,Thousands of dollars,3,"295,467",Kit Carson,CO,80825,38.765737,-102.78889000000001,-7,1,38.765737
8122,CAINC1-1,08071,2012,Thousands of dollars,3,"481,017",Las Animas,CO,81054,38.037434999999995,-103.18630999999999,-7,1,38.037434999999995
8132,CAINC1-1,08077,2012,Thousands of dollars,3,"5,466,236",Mesa,CO,81643,39.102266,-108.16033,-7,1,39.102266
8142,CAINC1-1,08081,2012,Thousands of dollars,3,"487,590",Moffat,CO,81143,38.142453,-105.91578999999999,-7,1,38.142453
8154,CAINC1-1,08085,2012,Thousands of dollars,3,"1,297,104",Montrose,CO,81402,38.485093,-107.885975,-7,1,38.485093
8172,CAINC1-1,08091,2012,Thousands of dollars,3,"197,931",Ouray,CO,81427,38.016388,-107.67438,-7,1,38.016388
8182,CAINC1-1,08097,2012,Thousands of dollars,3,"1,951,363",Pitkin,CO,81241,38.607617,-106.52037,-7,1,38.607617
8220,CAINC1-1,08101,2012,Thousands of dollars,3,"5,090,276",Pueblo,CO,81003,38.281052,-104.62567,-7,1,38.281052
8342,CAINC1-1,08109,2012,Thousands of dollars,3,"165,886",Saguache,CO,81149,38.120209,-106.22626000000001,-7,1,38.120209
8352,CAINC1-1,08115,2012,Thousands of dollars,3,"115,990",Sedgwick,CO,80749,40.86845,-102.54595,-7,1,40.86845
8362,CAINC1-1,08125,2012,Thousands of dollars,3,"505,736",Yuma,CO,80759,40.169249,-102.69005,-7,1,40.169249
8380,CAINC1-1,09001,2012,Thousands of dollars,3,"96,932,032",Fairfield,CT,6430,41.163445,-73.2629,-5,1,41.163445
8492,CAINC1-1,09003,2012,Thousands of dollars,3,"49,197,474",Hartford,CT,6167,41.791776,-72.71883199999999,-5,1,41.791776
8782,CAINC1-1,09005,2012,Thousands of dollars,3,"10,395,653",Litchfield,CT,6759,41.754255,-73.21268,-5,1,41.754255
8842,CAINC1-1,09009,2012,Thousands of dollars,3,"41,576,477",New Haven,CT,6530,41.365709,-72.92750699999999,-5,1,41.365709
9052,CAINC1-1,09011,2012,Thousands of dollars,3,"13,546,583",New London,CT,6320,41.352498,-72.10338,-5,1,41.352498
9062,CAINC1-1,09013,2012,Thousands of dollars,3,"7,415,395",Tolland,CT,6084,41.87688,-72.36806,-5,1,41.87688
9072,CAINC1-1,09015,2012,Thousands of dollars,3,"4,704,948",Windham,CT,6280,41.697765000000004,-72.14671,-5,1,41.697765000000004
9084,CAINC1-1,10003,2012,Thousands of dollars,3,"26,141,060",New Castle,DE,19721,39.564499,-75.597047,-5,1,39.564499
9104,CAINC1-1,12001,2012,Thousands of dollars,3,"9,233,122",Alachua,FL,32615,29.801949,-82.48872,-5,1,29.801949
9122,CAINC1-1,12003,2012,Thousands of dollars,3,"719,218",Baker,FL,32531,30.8752,-86.68607,-6,1,30.8752
9132,CAINC1-1,12053,2012,Thousands of dollars,3,"5,451,509",Hernando,FL,34442,28.932925,-82.39477,-5,1,28.932925
9142,CAINC1-1,12071,2012,Thousands of dollars,3,"26,872,504",Lee,FL,32059,30.421598,-83.27037,-5,1,30.421598
9154,CAINC1-1,12079,2012,Thousands of dollars,3,"488,110",Madison,FL,32340,30.476181,-83.40303,-5,1,30.476181
9178,CAINC1-1,12093,2012,Thousands of dollars,3,"1,037,948",Okeechobee,FL,34924,27.227002000000002,-80.829442,-5,1,27.227002000000002
9212,CAINC1-1,12099,2012,Thousands of dollars,3,"85,062,731",Palm Beach,FL,33480,26.715066999999998,-80.03936999999999,-5,1,26.715066999999998
9254,CAINC1-1,12115,2012,Thousands of dollars,3,"19,184,167",Sarasota,FL,34237,27.336972999999997,-82.51505999999999,-5,1,27.336972999999997
9396,CAINC1-1,12117,2012,Thousands of dollars,3,"16,955,237",Seminole,FL,33775,27.891809000000002,-82.724763,-5,1,27.891809000000002
9422,CAINC1-1,12121,2012,Thousands of dollars,3,"1,304,662",Suwannee,FL,32692,29.330426,-83.14401,-5,1,29.330426
9432,CAINC1-1,13001,2012,Thousands of dollars,3,"512,395",Appling,GA,30802,33.620669,-82.30514000000001,-5,1,33.620669
9442,CAINC1-1,13009,2012,Thousands of dollars,3,"1,265,935",Baldwin,GA,30511,34.469971,-83.50035,-5,1,34.469971
9452,CAINC1-1,13015,2012,Thousands of dollars,3,"3,132,211",Bartow,GA,30413,32.884137,-82.50969,-5,1,32.884137
9464,CAINC1-1,13027,2012,Thousands of dollars,3,"478,275",Brooks,GA,30205,33.275707000000004,-84.46706,-5,1,33.275707000000004
9484,CAINC1-1,13037,2012,Thousands of dollars,3,"156,346",Calhoun,GA,30701,34.4966,-84.93798000000001,-5,1,34.4966
9502,CAINC1-1,13063,2012,Thousands of dollars,3,"6,527,445",Clayton,GA,30525,34.882362,-83.4156,-5,1,34.882362
9512,CAINC1-1,13067,2012,Thousands of dollars,3,"31,521,131",Cobb,GA,31735,31.959366999999997,-83.96028000000001,-5,1,31.959366999999997
9522,CAINC1-1,13071,2012,Thousands of dollars,3,"1,287,090",Colquitt,GA,31737,31.152253,-84.69653000000001,-5,1,31.152253
9532,CAINC1-1,13079,2012,Thousands of dollars,3,"354,775",Crawford,GA,30630,33.892957,-83.15548000000001,-5,1,33.892957
9542,CAINC1-1,13085,2012,Thousands of dollars,3,"772,544",Dawson,GA,31742,31.756995,-84.43356999999999,-5,1,31.756995
9566,CAINC1-1,13087,2012,Thousands of dollars,3,"879,641",Decatur,GA,30036,33.891251000000004,-84.07455999999999,-5,1,33.891251000000004
9636,CAINC1-1,13097,2012,Thousands of dollars,3,"4,015,008",Douglas,GA,31535,31.464972999999997,-82.86325,-5,1,31.464972999999997
9662,CAINC1-1,13109,2012,Thousands of dollars,3,"310,753",Evans,GA,30809,33.551145,-82.13949000000001,-5,1,33.551145
9672,CAINC1-1,13117,2012,Thousands of dollars,3,"9,519,396",Forsyth,GA,31029,33.0409,-83.92941,-5,1,33.0409
9682,CAINC1-1,13119,2012,Thousands of dollars,3,"662,114",Franklin,GA,30217,33.298014,-85.12243000000001,-5,1,33.298014
9692,CAINC1-1,13129,2012,Thousands of dollars,3,"1,566,353",Gordon,GA,31031,32.891498999999996,-83.32748000000001,-5,1,32.891498999999996
9702,CAINC1-1,13143,2012,Thousands of dollars,3,"841,566",Haralson,GA,30229,33.232155999999996,-84.56854,-5,1,33.232155999999996
9714,CAINC1-1,13157,2012,Thousands of dollars,3,"1,952,758",Jackson,GA,30283,33.295159000000005,-83.965099,-5,1,33.295159000000005
9732,CAINC1-1,13159,2012,Thousands of dollars,3,"409,620",Jasper,GA,30143,34.454934,-84.41583,-5,1,34.454934
9742,CAINC1-1,13163,2012,Thousands of dollars,3,"465,513",Jefferson,GA,30549,34.112581,-83.58251,-5,1,34.112581
9752,CAINC1-1,13187,2012,Thousands of dollars,3,"897,913",Lumpkin,GA,31815,32.030297,-84.81218,-5,1,32.030297
9806,CAINC1-1,13193,2012,Thousands of dollars,3,"364,629",Macon,GA,31212,32.806707,-83.691315,-5,1,32.806707
9992,CAINC1-1,13195,2012,Thousands of dollars,3,"837,880",Madison,GA,30650,33.588436,-83.47936,-5,1,33.588436
10002,CAINC1-1,13205,2012,Thousands of dollars,3,"677,233",Mitchell,GA,30820,33.224199,-82.713,-5,1,33.224199
10014,CAINC1-1,13207,2012,Thousands of dollars,3,"961,559",Monroe,GA,30655,33.786041,-83.69901,-5,1,33.786041
10032,CAINC1-1,13211,2012,Thousands of dollars,3,"670,665",Morgan,GA,31766,31.575228000000003,-84.59849,-5,1,31.575228000000003
10042,CAINC1-1,13217,2012,Thousands of dollars,3,"2,834,866",Newton,GA,31770,31.33349,-84.36269,-5,1,31.33349
10052,CAINC1-1,13219,2012,Thousands of dollars,3,"1,702,168",Oconee,GA,31067,32.860031,-82.95019,-5,1,32.860031
10062,CAINC1-1,13221,2012,Thousands of dollars,3,"452,866",Oglethorpe,GA,31068,32.329164,-84.07988,-5,1,32.329164
10072,CAINC1-1,13235,2012,Thousands of dollars,3,"305,344",Pulaski,GA,30451,32.414349,-82.086658,-5,1,32.414349
10082,CAINC1-1,13239,2012,Thousands of dollars,3,"56,830",Quitman,GA,31643,30.783639,-83.55343,-5,1,30.783639
10092,CAINC1-1,13251,2012,Thousands of dollars,3,"413,447",Screven,GA,31560,31.515981,-82.04908,-5,1,31.515981
10102,CAINC1-1,13257,2012,Thousands of dollars,3,"795,425",Stephens,GA,30667,33.784316,-83.16666,-5,1,33.784316
10112,CAINC1-1,13303,2012,Thousands of dollars,3,"645,610",Washington,GA,30673,33.728753999999995,-82.72612,-5,1,33.728753999999995
10122,CAINC1-1,13311,2012,Thousands of dollars,3,"768,921",White,GA,30184,34.236128,-84.72539,-5,1,34.236128
10220,CAINC1-1,15003,2012,Thousands of dollars,3,"47,177,994",Honolulu,HI,96802,24.859832,-168.021815,-10,0,24.859832
10654,CAINC1-1,16015,2012,Thousands of dollars,3,"224,061",Boise,ID,83735,43.459855,-116.24398400000001,-7,1,43.459855
10952,CAINC1-1,16041,2012,Thousands of dollars,3,"375,596",Franklin,ID,83237,42.021688,-111.79977,-7,1,42.021688
10962,CAINC1-1,16047,2012,Thousands of dollars,3,"701,913",Gooding,ID,83330,42.944346,-114.70605,-7,1,42.944346
10972,CAINC1-1,16053,2012,Thousands of dollars,3,"737,190",Jerome,ID,83338,42.710124,-114.46394,-7,1,42.710124
10982,CAINC1-1,16055,2012,Thousands of dollars,3,"5,046,300",Kootenai,ID,83840,48.314378000000005,-116.515276,-8,1,48.314378000000005
10992,CAINC1-1,16059,2012,Thousands of dollars,3,"267,703",Lemhi,ID,83465,44.817505,-113.67277,-7,1,44.817505
11002,CAINC1-1,16067,2012,Thousands of dollars,3,"680,955",Minidoka,ID,83343,42.772954999999996,-113.50976200000001,-7,1,42.772954999999996
11012,CAINC1-1,16075,2012,Thousands of dollars,3,"763,326",Payette,ID,83661,44.079947,-116.89433000000001,-7,1,44.079947
11022,CAINC1-1,16079,2012,Thousands of dollars,3,"419,735",Shoshone,ID,83352,43.036666,-114.40997,-7,1,43.036666
11032,CAINC1-1,16081,2012,Thousands of dollars,3,"293,295",Teton,ID,83451,43.890719,-111.64522,-7,1,43.890719
11044,CAINC1-1,16083,2012,Thousands of dollars,3,"2,591,660",Twin Falls,ID,83303,42.456272999999996,-114.51953600000002,-7,1,42.456272999999996
11062,CAINC1-1,17003,2012,Thousands of dollars,3,"203,659",Alexander,IL,62601,39.754308,-90.02786,-6,1,39.754308
11072,CAINC1-1,17011,2012,Thousands of dollars,3,"1,310,764",Bureau,IL,61315,41.289819,-89.37069,-6,1,41.289819
11082,CAINC1-1,17013,2012,Thousands of dollars,3,"177,115",Calhoun,IL,62419,38.625864,-87.99407,-6,1,38.625864
11102,CAINC1-1,17019,2012,Thousands of dollars,3,"8,198,013",Champaign,IL,61825,40.139946,-88.196102,-6,1,40.139946
11152,CAINC1-1,17027,2012,Thousands of dollars,3,"1,475,443",Clinton,IL,61727,40.145501,-88.96776,-6,1,40.145501
11162,CAINC1-1,17047,2012,Thousands of dollars,3,"237,221",Edwards,IL,61528,40.776845,-89.7401,-6,1,40.776845
11172,CAINC1-1,17049,2012,Thousands of dollars,3,"1,425,260",Effingham,IL,62401,39.123807,-88.56,-6,1,39.123807
11182,CAINC1-1,17055,2012,Thousands of dollars,3,"1,331,070",Franklin,IL,62638,39.609646999999995,-90.08116,-6,1,39.609646999999995
11192,CAINC1-1,17057,2012,Thousands of dollars,3,"1,218,703",Fulton,IL,61252,41.863049,-90.14524,-6,1,41.863049
11202,CAINC1-1,17065,2012,Thousands of dollars,3,"294,647",Hamilton,IL,62341,40.402015000000006,-91.33182,-6,1,40.402015000000006
11212,CAINC1-1,17069,2012,Thousands of dollars,3,"138,072",Hardin,IL,62047,39.128014,-90.6159,-6,1,39.128014
11222,CAINC1-1,17071,2012,Thousands of dollars,3,"260,500",Henderson,IL,61439,41.02572,-90.35566,-6,1,41.02572
11232,CAINC1-1,17073,2012,Thousands of dollars,3,"2,029,143",Henry,IL,61537,41.113828999999996,-89.38486,-6,1,41.113828999999996
11242,CAINC1-1,17075,2012,Thousands of dollars,3,"1,125,798",Iroquois,IL,60945,40.827011,-87.58355999999999,-6,1,40.827011
11252,CAINC1-1,17089,2012,Thousands of dollars,3,"22,024,951",Kane,IL,62054,39.192501,-90.34541,-6,1,39.192501
11264,CAINC1-1,17091,2012,Thousands of dollars,3,"3,878,796",Kankakee,IL,60902,41.146464,-87.888971,-6,1,41.146464
11284,CAINC1-1,17103,2012,Thousands of dollars,3,"1,273,479",Lee,IL,60530,41.792378,-88.9516,-6,1,41.792378
11302,CAINC1-1,17105,2012,Thousands of dollars,3,"1,470,583",Livingston,IL,62058,38.967324,-89.76133,-6,1,38.967324
11312,CAINC1-1,17107,2012,Thousands of dollars,3,"958,929",Logan,IL,62856,37.994296000000006,-88.941665,-6,1,37.994296000000006
11322,CAINC1-1,17111,2012,Thousands of dollars,3,"14,059,804",McHenry,IL,60054,42.35344,-88.260692,-6,1,42.35344
11332,CAINC1-1,17113,2012,Thousands of dollars,3,"7,365,615",McLean,IL,61754,40.321811,-89.15864,-6,1,40.321811
11342,CAINC1-1,17115,2012,Thousands of dollars,3,"4,588,870",Macon,IL,62544,39.693983,-88.98068,-6,1,39.693983
11352,CAINC1-1,17119,2012,Thousands of dollars,3,"10,373,188",Madison,IL,62060,38.6807,-90.15411,-6,1,38.6807
11362,CAINC1-1,17121,2012,Thousands of dollars,3,"1,371,784",Marion,IL,62959,37.724503999999996,-88.92968,-6,1,37.724503999999996
11372,CAINC1-1,17123,2012,Thousands of dollars,3,"479,449",Marshall,IL,62441,39.396463,-87.69589,-6,1,39.396463
11382,CAINC1-1,17125,2012,Thousands of dollars,3,"537,367",Mason,IL,62443,38.95232,-88.62883000000001,-6,1,38.95232
11392,CAINC1-1,17129,2012,Thousands of dollars,3,"489,985",Menard,IL,62259,38.013132,-89.899569,-6,1,38.013132
11402,CAINC1-1,17135,2012,Thousands of dollars,3,"923,350",Montgomery,IL,60538,41.721886,-88.32972,-6,1,41.721886
11480,CAINC1-1,17143,2012,Thousands of dollars,3,"8,918,032",Peoria,IL,61636,40.699937,-89.595147,-6,1,40.699937
11762,CAINC1-1,17145,2012,Thousands of dollars,3,"721,411",Perry,IL,62362,39.781349,-90.74616999999999,-6,1,39.781349
11772,CAINC1-1,17153,2012,Thousands of dollars,3,"187,404",Pulaski,IL,62976,37.214012,-89.21039,-6,1,37.214012
11782,CAINC1-1,17155,2012,Thousands of dollars,3,"275,763",Putnam,IL,61560,41.198060999999996,-89.43131,-6,1,41.198060999999996
11792,CAINC1-1,17159,2012,Thousands of dollars,3,"587,209",Richland,IL,61576,40.928331,-89.348163,-6,1,40.928331
11810,CAINC1-1,17161,2012,Thousands of dollars,3,"5,885,989",Rock Island,IL,61204,41.554901,-90.615975,-6,1,41.554901
11852,CAINC1-1,17181,2012,Thousands of dollars,3,"626,343",Union,IL,60180,42.229437,-88.52606,-6,1,42.229437
11862,CAINC1-1,17183,2012,Thousands of dollars,3,"2,784,850",Vermilion,IL,61955,39.679882,-87.75021600000001,-6,1,39.679882
